data_captura,indice,indice_nome,codigo_ativo,nome_ativo,tipo_ativo,quantidade_teorica,participacao_pct,reducao_capital,segmento
2026-06-04,BDRX,BDRX,DEEC34,DEERE CO,DRN,81032190,0.322,,
2026-06-04,BDRX,BDRX,D1EL34,DELL TECHNOL,DRN,3183581,0.272,,
2026-06-04,BDRX,BDRX,DEOP34,DIAGEO PL,DRN,100195092,0.089,,
2026-06-04,BDRX,BDRX,E1CO34,ECOPETROL SA,DRN,41116700,0.066,,
2026-06-04,BDRX,BDRX,EQIX34,EQUINIX INC,DRN,78603944,0.217,,
2026-06-04,BDRX,BDRX,E1QN34,EQUINOR ASA,DRN,51136160,0.198,,
2026-06-04,BDRX,BDRX,EXXO34,EXXON MOBIL,DRN,332524720,1.298,,
2026-06-04,BDRX,BDRX,FDMO34,FORD MOTORS,DRN,39402300,0.127,,
2026-06-04,BDRX,BDRX,F2NV34,FRANCONEVADA,DRN,347037660,0.090,,
2026-06-04,BDRX,BDRX,GEOO34,GEAEROSPACE,DRN,10448300,0.669,,
2026-06-04,BDRX,BDRX,GMCO34,GENERAL MOT,DRN ED,36158716,0.150,,
2026-06-04,BDRX,BDRX,GSGI34,GOLDMANSACHS,DRN ED,88498170,0.615,,
2026-06-04,BDRX,BDRX,C2OL34,GRUPOCIBEST,DRN,4521224,0.017,,
2026-06-04,BDRX,BDRX,HOME34,HOME DEPOT,DRN ED,278887756,0.631,,
2026-06-04,BDRX,BDRX,HPQB34,HP COMPANY,DRN,9320000,0.050,,
2026-06-04,BDRX,BDRX,H1SB34,HSBC HOLDING,DRN,137468360,0.656,,
2026-06-04,BDRX,BDRX,ITLC34,INTEL,DRN,301260600,1.146,,
2026-06-04,BDRX,BDRX,JDCO34,JD COM,DRN,77523180,0.078,,
2026-06-04,BDRX,BDRX,JNJB34,JOHNSON,DRN ED,24450000,0.074,,
2026-06-04,BDRX,BDRX,JPMC34,JPMORGAN,DRN,268222000,1.643,,
2026-06-04,BDRX,BDRX,K2CG34,KINGSOFT CHL,DRN,17919432,0.008,,
2026-06-04,BDRX,BDRX,KHCB34,KRAFT HEINZ,DRN ED,11870000,0.014,,
2026-06-04,BDRX,BDRX,LILY34,LILLY,DRN,283445670,2.083,,
2026-06-04,BDRX,BDRX,L1YG34,LLOYDS BANKI,DRN,146479900,0.159,,
2026-06-04,BDRX,BDRX,L1MN34,LUMEN TECH,DRN,10301590,0.021,,
2026-06-04,BDRX,BDRX,MSCD34,MASTERCARD,DRN,274417079,0.857,,
2026-06-04,BDRX,BDRX,MCDC34,MCDONALDS,DRN ED,142165520,0.396,,
2026-06-04,BDRX,BDRX,M2PT34,MEDICAL P TR,DRN,12056580,0.006,,
2026-06-04,BDRX,BDRX,MELI34,MERCADOLIBRE,DRN,60836616,0.168,,
2026-06-04,BDRX,BDRX,MRCK34,MERCK,DRN,197590320,0.579,,
2026-06-04,BDRX,BDRX,M1TA34,META PLAT,DRN,612409840,2.772,,
2026-06-04,BDRX,BDRX,MUTC34,MICRON TECHN,DRN,67664040,2.486,,
2026-06-04,BDRX,BDRX,MSFT34,MICROSOFT,DRN,1782150960,6.460,,
2026-06-04,BDRX,BDRX,M1RN34,MODERNA INC,DRN,79317380,0.040,,
2026-06-04,BDRX,BDRX,M1NS34,MONSTER BEVE,DRN,78232480,0.176,,
2026-06-04,BDRX,BDRX,MSBR34,MORGAN STAN,DRN,15860000,0.136,,
2026-06-04,BDRX,BDRX,N1DA34,NASDAQ INC,DRN,11368878,0.100,,
2026-06-04,BDRX,BDRX,NFLX34,NETFLIX,DRN,2111081000,0.699,,
2026-06-04,BDRX,BDRX,N1EM34,NEWMONT GOLD,DRN ED,10799330,0.234,,
2026-06-04,BDRX,BDRX,NEXT34,NEXTERA ENER,DRN ED,83412120,0.358,,
2026-06-04,BDRX,BDRX,NIKE34,NIKE,DRN ED,119949928,0.108,,
2026-06-04,BDRX,BDRX,N1VO34,NOVO NORDISK,DRN,271210240,0.290,,
2026-06-04,BDRX,BDRX,ROXO34,NU HOLDINGS,DRN,49070000,0.020,,
2026-06-04,BDRX,BDRX,NVDC34,NVIDIA CORP,DRN ED,11664000000,10.680,,
2026-06-04,BDRX,BDRX,OXYP34,OCCIDENT PTR,DRN,59501712,0.121,,
2026-06-04,BDRX,BDRX,ORCL34,ORACLE,DRN,172562760,1.337,,
2026-06-04,BDRX,BDRX,PAGS34,PAGSEGURO,DRN,9260910,0.003,,
2026-06-04,BDRX,BDRX,P2LT34,PALANTIRTECH,DRN,68744130,0.662,,
2026-06-04,BDRX,BDRX,P2AN34,PALOALTO NET,DRN,489600000,0.465,,
2026-06-04,BDRX,BDRX,PYPL34,PAYPAL HOLD,DRN ED,179934800,0.080,,
2026-06-04,BDRX,BDRX,P1DD34,PDD HOLDING,DRN,141964600,0.247,,
2026-06-04,BDRX,BDRX,PEPB34,PEPSICO INC,DRN ED,13730000,0.026,,
2026-06-04,BDRX,BDRX,PFIZ34,PFIZER,DRN,227534240,0.293,,
2026-06-04,BDRX,BDRX,PGCO34,PG,DRN,325360140,0.662,,
2026-06-04,BDRX,BDRX,P1LD34,PROLOGIS INC,DRN,111867684,0.270,,
2026-06-04,BDRX,BDRX,QCOM34,QUALCOMM,DRN ED,128040000,0.538,,
2026-06-04,BDRX,BDRX,R1IN34,REALTY INCOM,DRN ED,18649012,0.114,,
2026-06-04,BDRX,BDRX,RIOT34,RIO TINTO,DRN,12549570,0.277,,
2026-06-04,BDRX,BDRX,R2BL34,ROBLOX CORP,DRN,66163560,0.059,,
2026-06-04,BDRX,BDRX,SSFO34,SALESFOR INC,DRN,203060000,0.358,,
2026-06-04,BDRX,BDRX,BCSA34,SANTANDER,DRN,146893200,0.364,,
2026-06-04,BDRX,BDRX,S2EA34,SEA LTD,DRN,136623025,0.103,,
2026-06-04,BDRX,BDRX,N1OW34,SERVICENOW,DRN,518078500,0.247,,
2026-06-04,BDRX,BDRX,S2HO34,SHOPIFY INC,DRN,1470352800,0.283,,
2026-06-04,BDRX,BDRX,S1BS34,SIBANYE STIL,DRN,14152836,0.017,,
2026-06-04,BDRX,BDRX,S2GM34,SIGMA LITHM,DRN,3342090,0.003,,
2026-06-04,BDRX,BDRX,SIMN34,SIMON PROP,DRN,12993608,0.134,,
2026-06-04,BDRX,BDRX,S2NW34,SNOWFLAKE,DRN,138280000,0.167,,
2026-06-04,BDRX,BDRX,S2ED34,SOLAR TECH,DRN,21286275,0.009,,
2026-06-04,BDRX,BDRX,S1PO34,SPOTIFY TECH,DRN,8233300,0.204,,
2026-06-04,BDRX,BDRX,S2TA34,STAG INDUSTR,DRN,9558510,0.014,,
2026-06-04,BDRX,BDRX,STOC34,STONE CO,DRN,2623400,0.006,,
2026-06-04,BDRX,BDRX,M2ST34,STRATEGY INC,DRN,219878750,0.081,,
2026-06-04,BDRX,BDRX,TSMC34,TAIWANSMFAC,DRN,414920400,4.629,,
2026-06-04,BDRX,BDRX,T1TW34,TAKE-TWO INT,DRN,7407020,0.085,,
2026-06-04,BDRX,BDRX,T1AL34,TAL EDUCATIO,DRN,46250030,0.009,,
2026-06-04,BDRX,BDRX,T2DH34,TELADOCHEALT,DRN,1783982,0.003,,
