data_captura,data_referencia,tipo_ativo,codigo,isin,limite_quantidade
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,D1XC34,BRD1XCBDR008,2318000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,D2AR34,BRD2ARBDR002,5161000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,D2AS34,BRD2ASBDR000,3330000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,D2KN34,BRD2KNBDR000,9049000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,D2KS34,BRD2KSBDR009,1627000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,D2NL34,BRD2NLBDR008,4472000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,D2OC34,BRD2OCBDR005,10590000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,D2OX34,BRD2OXBDR001,5626000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,D2PZ34,BRD2PZBDR003,6626000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,D2TC34,BRD2TCBDR004,7584000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,DBAG34,BRDBAGBDR008,1124000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,DDNB34,BRDDNBBDR008,270000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,DEAI34,BRDEAIBDR008,425000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,DEEC34,BRDEECBDR003,1908000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,DEOP34,BRDEOPBDR004,8324000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,DESK3,BRDESKACNOR2,1519000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,DGCO34,BRDGCOBDR007,7740000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,DHER34,BRDHERBDR004,6115000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,DIRR3,BRDIRRACNOR0,20226000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,DISB34,BRDISBBDR006,5729000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,DIVO11,BRDIVOCTF002,18219000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,DLTR34,BRDLTRBDR004,698000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,DOLL39,BRDOLLBDR008,3811000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,DTCR39,BRDTCRBDR003,869000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,DUKB34,BRDUKBBDR008,306000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,DUOL34,BRDUOLBDR009,9251000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,DVAI34,BRDVAIBDR002,183000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,DXCO3,BRDXCOACNOR8,6501000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,E1CL34,BRE1CLBDR002,585000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,E1CO34,BRE1COBDR006,3052000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,E1DI34,BRE1DIBDR006,729000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,E1DU34,BRE1DUBDR001,5379000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,E1IX34,BRE1IXBDR004,1047000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,E1LV34,BRE1LVBDR002,475000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,E1MN34,BRE1MNBDR007,1096000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,E1MR34,BRE1MRBDR008,258000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,E1OG34,BRE1OGBDR007,599000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,E1QN34,BRE1QNBDR008,2428000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,E1QR34,BRE1QRBDR009,1164000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,E1RI34,BRE1RIBDR006,6901000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,E1SE34,BRE1SEBDR003,1115000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,E1SS34,BRE1SSBDR003,1361000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,E1TN34,BRE1TNBDR002,1339000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,E1TR34,BRE1TRBDR003,707000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,E1VE34,BRE1VEBDR007,454000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,E1VR34,BRE1VRBDR009,917000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,E1WL34,BRE1WLBDR000,1795000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,E1XC34,BRE1XCBDR007,830000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,E1XP34,BRE1XPBDR009,631000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,E1XR34,BRE1XRBDR005,1085000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,E2AG34,BRE2AGBDR004,2717000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,E2EF34,BRE2EFBDR008,52604000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,E2LS34,BRE2LSBDR006,6238000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,E2NO34,BRE2NOBDR001,1936000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,E2NP34,BRE2NPBDR008,19631000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,E2NT34,BRE2NTBDR000,3835000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,E2PA34,BRE2PABDR005,29850000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,E2ST34,BRE2STBDR009,8230000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,E2TS34,BRE2TSBDR009,7984000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,E2XE34,BRE2XEBDR001,1487000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,EAIN34,BREAINBDR007,378000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,EBAY34,BREBAYBDR009,708000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,ECOR3,BRECORACNOR8,16921000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,EFXB31,BREFXBBDR000,209000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,EGIE3,BREGIEACNOR9,5427000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,ELAS11,BRELASCTF009,86780000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,ELCI34,BRELCIBDR007,11037000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,EMBJ3,BREMBJACNOR1,14550000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,ENEV3,BRENEVACNOR8,24814000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,ENGI11,BRENGICDAM16,7171000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,EQIX34,BREQIXBDR002,2805000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,EQTL3,BREQTLACNOR0,21539000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,EVTC31,BREVTCBDR003,251000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,EWBZ11,BREWBZCTF009,58025000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,EXGR34,BREXGRBDR004,294000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,EXPB31,BREXPBBDR009,836000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,EXXO34,BREXXOBDR006,2306000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,EZTC3,BREZTCACNOR0,5364000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,F1AN34,BRF1ANBDR001,419000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,F1BH34,BRF1BHBDR001,909000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,F1EC34,BRF1ECBDR006,813000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,F1FI34,BRF1FIBDR000,417000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,F1IS34,BRF1ISBDR003,1608000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,F1LS34,BRF1LSBDR007,487000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,F1MC34,BRF1MCBDR009,3754000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,F1NI34,BRF1NIBDR004,16474000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,F1RA34,BRF1RABDR002,1287000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,F1SL34,BRF1SLBDR007,23048000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,F1TN34,BRF1TNBDR001,527000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,F1TV34,BRF1TVBDR004,1288000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,F1UN34,BRF1UNBDR009,3713000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,F2IC34,BRF2ICBDR005,1418000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,F2IV34,BRF2IVBDR005,17155000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,F2NV34,BRF2NVBDR005,33005000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,F2RS34,BRF2RSBDR002,11558000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,F2RT34,BRF2RTBDR000,3746000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,FASL34,BRFASLBDR007,836000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,FCXO34,BRFCXOBDR007,1911000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,FDMO34,BRFDMOBDR008,2777000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,FDXB34,BRFDXBBDR002,120000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,FFTD34,BRFFTDBDR001,770000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,FIXX11,BRFIXXCTF012,611000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,FLRY3,BRFLRYACNOR5,7109000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,FMSC34,BRFMSCBDR001,275000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,FMXB34,BRFMXBBDR003,217000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,FOXC34,BRFOXCBDR007,789000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,FSLR34,BRFSLRBDR001,3120000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,G1AR34,BRG1ARBDR001,1233000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,G1DS34,BRG1DSBDR003,11595000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,G1FI34,BRG1FIBDR009,2436000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,G1LL34,BRG1LLBDR001,4358000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,G1LO34,BRG1LOBDR005,20502000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,G1LW34,BRG1LWBDR008,189000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,G1MI34,BRG1MIBDR005,1101000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,G1PC34,BRG1PCBDR001,757000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,G1PI34,BRG1PIBDR008,2424000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,G1RM34,BRG1RMBDR006,328000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,G1SK34,BRG1SKBDR008,3734000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,G1WW34,BRG1WWBDR005,1172000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,G2DD34,BRG2DDBDR003,5144000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,G2EV34,BRG2EVBDR003,736000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,G2ME34,BRG2MEBDR002,3418000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,G2NT34,BRG2NTBDR008,4353000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,G2WR34,BRG2WRBDR003,3447000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,GARE11,BRGARECTF001,30600
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,GDBR34,BRGDBRBDR002,111000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,GDXB39,BRGDXBBDR000,1550000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,GEHC34,BRGEHCBDR009,5102000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,GENB11,BRGENBCTF008,76162000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,GEOO34,BRGEOOBDR000,2100000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,GGBR4,BRGGBRACNPR8,31518000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,GGPS3,BRGGPSACNOR9,8410000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,GGRC11,BRGGRCCTF002,25400
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,GILD34,BRGILDBDR000,613000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,GLDI11,BRGLDICTF009,2765000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,GLDX11,BRGLDXCTF016,1096000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,GLFTETF11,BRGLFTCTF001,262100
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,GMAT3,BRGMATACNOR7,23600000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,GMCO34,BRGMCOBDR008,1938000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,GOAT11,BRGOATCTF006,2895000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,GOAU4,BRGOAUACNPR8,26393000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,GOGL34,BRGOGLBDR001,1906000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,GOGL35,BRGOGLBDR019,1347000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,GOLB11,BRGOLBCTF001,1424000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,GOLD11,BRGOLDCTF015,20178000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,GOLX11,BRGOLXCTF005,8433000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,GPCAETF11,BRGPCACTF009,1613800
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,GPSI34,BRGPSIBDR009,1775000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,GPUS11,BRGPUSCTF003,356000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,GRND3,BRGRNDACNOR3,8886000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,GSGI34,BRGSGIBDR008,1081000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,GXUS11,BRGXUSCTF007,1811000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,H1AS34,BRH1ASBDR008,939000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,H1BA34,BRH1BABDR004,2616000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,H1CA34,BRH1CABDR002,1962000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,H1DB34,BRH1DBBDR008,7558000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,H1EI34,BRH1EIBDR001,1148000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,H1FC34,BRH1FCBDR001,572000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,H1HH34,BRH1HHBDR006,1725000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,H1IG34,BRH1IGBDR006,276000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,H1II34,BRH1IIBDR002,10416000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,H1LT34,BRH1LTBDR003,2647000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,H1OG34,BRH1OGBDR004,1273000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,H1PE34,BRH1PEBDR006,789000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,H1RB34,BRH1RBBDR008,1097000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,H1RL34,BRH1RLBDR007,1766000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,H1SB34,BRH1SBBDR006,1601000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,H1SI34,BRH1SIBDR001,1048000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,H1ST34,BRH1STBDR008,1540000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,H1TH34,BRH1THBDR001,3679000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,H1UM34,BRH1UMBDR009,4838000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,H2TA34,BRH2TABDR004,6401000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,H2UB34,BRH2UBBDR000,11261000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,HALI34,BRHALIBDR004,1125000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,HAPV3,BRHAPVACNOR4,27443000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,HBSA3,BRHBSAACNOR0,6037000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,HGBS11,BRHGBSCTF000,12900
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,HGLG11,BRHGLGCTF004,1600
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,HIGH11,BRHIGHCTF008,30986000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,HOME34,BRHOMEBDR002,3158000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,HONB34,BRHONBBDR006,88000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,HOND34,BRHONDBDR002,897000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,HPQB34,BRHPQBBDR006,1680000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,HSHY34,BRHSHYBDR001,3180000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,HTEK11,BRHTEKCTF004,1835000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,HYPE3,BRHYPEACNOR0,7668000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,I1BN34,BRI1BNBDR006,1333000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,I1CE34,BRI1CEBDR003,597000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,I1DX34,BRI1DXBDR001,346000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,I1EX34,BRI1EXBDR009,3479000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,I1FF34,BRI1FFBDR003,1009000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,I1FO34,BRI1FOBDR005,6419000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,I1HG34,BRI1HGBDR007,559000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,I1LM34,BRI1LMBDR007,1151000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,I1NC34,BRI1NCBDR004,788000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,I1PC34,BRI1PCBDR009,999000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,I1PG34,BRI1PGBDR000,443000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,I1QV34,BRI1QVBDR007,889000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,I1RM34,BRI1RMBDR004,281000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,I1RP34,BRI1RPBDR007,158000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,I1SR34,BRI1SRBDR001,1810000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,I1TW34,BRI1TWBDR009,606000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,I1VZ34,BRI1VZBDR008,1449000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,I2NG34,BRI2NGBDR003,2873000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,I2NV34,BRI2NVBDR002,6768000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,I2RS34,BRI2RSBDR009,3084000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,IB5METF11,BRIB5MCTF008,3311100
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,IBKR34,BRIBKRBDR003,6640000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,IBMB34,BRIBMBBDR003,146000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,IBOB11,BRIBOBCTF008,21929000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,ICLR34,BRICLRBDR009,5547000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,IDKAETF11,BRIDKACTF004,8608700
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,IGTI11,BRIGTICDAM16,5674000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,IMABETF11,BRIMABCTF004,15089500
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,IMBBETF11,BRIMBBCTF002,4186000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,INBR32,BRINBRBDR007,11377000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,INGG34,BRINGGBDR009,1233000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,INTB3,BRINTBACNOR9,6769000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,INTU34,BRINTUBDR003,5912000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,IRBR3,BRIRBRACNOR4,1472000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,IRFMETF11,BRIRFMCTF009,4696300
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,ISAE4,BRISAEACNPR9,6407000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,ITLC34,BRITLCBDR005,2201000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,ITSA4,BRITSAACNPR7,74779000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,ITUB3,BRITUBACNOR4,5713000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,ITUB4,BRITUBACNPR1,67509000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,IVVB11,BRIVVBCTF001,1682000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,IVWO11,BRIVWOCTF002,9358000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,J1BH34,BRJ1BHBDR007,5946000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,J1CI34,BRJ1CIBDR003,268000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,J1EF34,BRJ1EFBDR005,736000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,J1EG34,BRJ1EGBDR003,577000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,J1KH34,BRJ1KHBDR008,1219000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,J2AZ34,BRJ2AZBDR009,2507000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,J2BL34,BRJ2BLBDR007,823000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,J2WA34,BRJ2WABDR006,988000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,JBSS32,BRJBSSBDR002,6825000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,JDCO34,BRJDCOBDR001,9012000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,JHSF3,BRJHSFACNOR2,14038000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,JNJB34,BRJNJBBDR002,2425000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,JOGO11,BRJOGOCTF008,47000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,JPMC34,BRJPMCBDR009,1220000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,JQUA39,BRJQUABDR004,1158000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,JSLG3,BRJSLGACNOR2,2975000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,JTEK39,BRJTEKBDR001,1130000
2026-08-14,2026-07-01,Ações_BDRs_ETFs_FIIs_Units,K1EY34,BRK1EYBDR003,1865000
