data_captura,indice,indice_nome,codigo_ativo,nome_ativo,tipo_ativo,quantidade_teorica,participacao_pct,reducao_capital,segmento
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,POMO3,MARCOPOLO,ON      N2,203825655,0.044,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,POMO4,MARCOPOLO,PN      N2,728266241,0.158,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,MBRF3,MARFRIG,ON      NM,761175338,0.456,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,CASH3,MELIUZ,ON      NM,93078828,0.014,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,LEVE3,METAL LEVE,ON      NM,52865876,0.065,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,MILS3,MILLS,ON      NM,108722880,0.063,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,BEEF3,MINERVA,ON      NM,454804863,0.062,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,MOTV3,MOTIVA SA,ON      NM,1002196725,0.531,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,MDNE3,MOURA DUBEUX,ON      NM,62112530,0.061,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,MOVI3,MOVIDA,ON      NM,156159722,0.055,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,MRVE3,MRV,ON      NM,374681353,0.081,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,MULT3,MULTIPLAN,ON      N2,320022221,0.348,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,NATU3,NATURA,ON      NM,838359453,0.312,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,ONCO3,ONCOCLINICAS,ON      NM,1054759992,0.050,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,ORVR3,ORIZON,ON      NM,54399873,0.158,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,PGMN3,PAGUE MENOS,ON      NM,303890693,0.047,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,PETR3,PETROBRAS,ON  EJ  N2,3478483761,6.062,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,PETR4,PETROBRAS,PN  EX  N2,4410960450,6.901,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,RECV3,PETRORECSA,ON      NM,274624898,0.113,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,AUAU3,PETZCOBASI,ON      NM,205617553,0.025,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,PINE4,PINE,PN      N2,70606588,0.034,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,PLPL3,PLANOEPLANO,ON      NM,54395641,0.018,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,PSSA3,PORTO SEGURO,ON      NM,178825403,0.327,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,POSI3,POSITIVO TEC,ON      NM,72078995,0.010,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,PRNR3,PRINER,ON      NM,55925047,0.038,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,PRIO3,PRIO,ON      NM,757265605,1.798,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,QUAL3,QUALICORP,ON      NM,279655194,0.016,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,LJQQ3,QUERO-QUERO,ON      NM,195194199,0.010,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,RADL3,RAIADROGASIL,ON      NM,1313915830,0.873,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,RAPT4,RANDON PART,PN      N1,176793154,0.034,,
2026-06-04,IBXL,IBrX 50 - Índice Brasil 50,ALOS3,ALLOS,ON      NM,478558715,0.560,,
2026-06-04,IBXL,IBrX 50 - Índice Brasil 50,ABEV3,AMBEV S/A,ON,4273841357,2.949,,
2026-06-04,IBXL,IBrX 50 - Índice Brasil 50,ASAI3,ASSAI,ON      NM,1338623499,0.505,,
2026-06-04,IBXL,IBrX 50 - Índice Brasil 50,AXIA3,AXIA ENERGIA,ON      N1,1863816444,4.061,,
2026-06-04,IBXL,IBrX 50 - Índice Brasil 50,B3SA3,B3,ON      NM,4997059816,3.329,,
2026-06-04,IBXL,IBrX 50 - Índice Brasil 50,BBSE3,BBSEGURIDADE,ON      NM,616248544,0.927,,
2026-06-04,IBXL,IBrX 50 - Índice Brasil 50,BBDC3,BRADESCO,ON  EJ  N1,1464429403,0.950,,
2026-06-04,IBXL,IBrX 50 - Índice Brasil 50,BBDC4,BRADESCO,PN  EJ  N1,5100889966,3.804,,
