data_captura,data_referencia,codigo_ativo_objeto,total_series,posicao_aberta_call,posicao_aberta_put,posicao_aberta_total,put_call_ratio,posicao_coberta,posicao_descoberta,posicao_trava,strike_max_oi_call,strike_max_oi_put
2026-09-13,2026-09-08,TEND,169,2615100,2935200,5550300,1.1224,302200,1978200,3269900,35.62,29.62
2026-09-13,2026-09-08,CURY,214,2555400,2750800,5306200,1.0765,69100,2374300,2862800,30.37,28.12
2026-09-13,2026-09-08,RAPT,202,2864800,2203600,5068400,0.7692,243300,3811200,1013900,5.55,4.35
2026-09-13,2026-09-08,ANIM,125,2187900,2502100,4690000,1.1436,647200,3045200,997600,2.47,2.57
2026-09-13,2026-09-08,PSSA,266,2882700,1518900,4401600,0.5269,179600,2568300,1653700,50.45,51.45
2026-09-13,2026-09-08,BRSR,118,2796900,1354600,4151500,0.4843,596300,2427400,1127800,15.99,13.49
2026-09-13,2026-09-08,CBAV,11,2130900,2011300,4142200,0.9439,58500,4078200,5500,11.96,11.96
2026-09-13,2026-09-08,EZTC,214,1875971,2180086,4056057,1.1621,331547,2794620,929890,17.59,17.59
2026-09-13,2026-09-08,HBOR,45,1954000,1908400,3862400,0.9767,252000,3540800,69600,4.27,4.27
2026-09-13,2026-09-08,XPBR,222,2227300,1560360,3787660,0.7006,352620,2475620,959420,90.55,90.55
2026-09-13,2026-09-08,POSI,134,2674500,779900,3454400,0.2916,271500,2369900,813000,3.35,3.82
2026-09-13,2026-09-08,VIVA,201,1574300,1848800,3423100,1.1744,249500,1641400,1532200,24.14,20.64
2026-09-13,2026-09-08,CPFE,241,1477800,1873500,3351300,1.2678,117400,2349400,884500,46.98,46.98
2026-09-13,2026-09-08,RECV,112,1898900,1441000,3339900,0.7589,268000,2141300,930600,11.65,10.4
2026-09-13,2026-09-08,SAPR,268,1518000,1732500,3250500,1.1413,257300,1383700,1609500,39.4,37.08
2026-09-13,2026-09-08,SMTO,145,1600900,1570300,3171200,0.9809,213200,2194600,763400,21.39,14.39
2026-09-13,2026-09-08,LJQQ,77,2057500,1098400,3155900,0.5339,359800,2623300,172800,2.0,5.4
2026-09-13,2026-09-08,SLCE,156,1254606,1612950,2867556,1.2856,264001,1722727,880828,17.64,14.25
2026-09-13,2026-09-08,TTEN,99,1642900,941600,2584500,0.5731,121100,1983000,480400,22.13,12.63
2026-09-13,2026-09-08,CASH,27,1466200,849900,2316100,0.5797,570600,1371800,373700,10.0,3.3
2026-09-13,2026-09-08,AURA,75,889290,1102100,1991390,1.2393,107310,1306390,577690,202.51,101.51
2026-09-13,2026-09-08,GRND,97,1332000,560000,1892000,0.4204,403600,1236100,252300,5.74,4.14
2026-09-13,2026-09-08,INTB,121,1291900,595100,1887000,0.4606,55600,1252400,579000,21.31,11.81
2026-09-13,2026-09-08,AURE,95,1168000,700800,1868800,0.6,331500,1458400,78900,11.19,9.94
2026-09-13,2026-09-08,PNVL,63,1763000,84400,1847400,0.0479,1430700,357500,59200,18.9,10.99
2026-09-13,2026-09-08,VULC,87,1052300,676400,1728700,0.6428,142100,1235800,350800,21.5,13.25
2026-09-13,2026-09-08,RIAA,132,1071500,615400,1686900,0.5743,158100,710800,818000,7.5,8.3
2026-09-13,2026-09-08,PLPL,63,228300,1445800,1674100,6.3329,68300,1583500,22300,7.71,6.71
2026-09-13,2026-09-08,SAUD,84,1113700,484900,1598600,0.4354,303200,922800,372600,15.5,14.5
2026-09-13,2026-09-08,INBR,73,772480,735560,1508040,0.9522,44930,1160640,302470,27.95,24.95
2026-09-13,2026-09-08,TUPY,125,902600,572700,1475300,0.6345,148300,967800,359200,22.0,15.5
2026-09-13,2026-09-08,JBSS,165,728910,740670,1469580,1.0161,262710,1014410,192460,56.34,86.84
2026-09-13,2026-09-08,BMGB,84,1024400,432100,1456500,0.4218,643700,520500,292300,5.93,4.86
2026-09-13,2026-09-08,ALPA,133,966400,444600,1411000,0.4601,50000,804400,556600,15.04,12.79
2026-09-13,2026-09-08,RANI,73,810000,528000,1338000,0.6519,287500,581200,469300,8.23,6.93
2026-09-13,2026-09-08,MDIA,84,453900,870500,1324400,1.9178,50800,891600,382000,18.45,15.95
2026-09-13,2026-09-08,KEPL,57,823800,366000,1189800,0.4443,50000,1084600,55200,6.98,6.98
2026-09-13,2026-09-08,UNIP,90,694500,468600,1163100,0.6747,345200,698800,119100,51.52,65.02
2026-09-13,2026-09-08,WIZC,61,959300,165100,1124400,0.1721,279500,717400,127500,11.37,7.92
2026-09-13,2026-09-08,MYPK,83,491800,593700,1085500,1.2072,198900,653300,233300,12.55,11.55
2026-09-13,2026-09-08,PGMN,31,669600,351800,1021400,0.5254,140000,623800,257600,3.8,4.12
2026-09-13,2026-09-08,NVDC,81,432970,586760,1019730,1.3552,152330,526580,340820,22.46,24.96
2026-09-13,2026-09-08,DXCO,86,363670,636653,1000323,1.7506,88359,696851,215113,6.55,5.75
2026-09-13,2026-09-08,AMAR,44,655400,308600,964000,0.4709,125300,696300,142400,0.9,0.5
2026-09-13,2026-09-08,MDNE,31,314200,606600,920800,1.9306,800,411700,508300,28.84,25.34
2026-09-13,2026-09-08,MELI,80,469170,414000,883170,0.8824,68230,353460,461480,85.0,83.0
2026-09-13,2026-09-08,SOJA,32,321007,285023,606030,0.8879,179895,417035,9100,9.3,9.3
2026-09-13,2026-09-08,ABCB,90,367900,233100,601000,0.6336,137900,363200,99900,35.4,23.4
2026-09-13,2026-09-08,ROMI,66,416600,140700,557300,0.3377,76200,405000,76100,6.55,5.55
2026-09-13,2026-09-08,IVVB,67,57441,488632,546073,8.5067,4651,514118,27304,463.0,403.0
2026-09-13,2026-09-08,AMBP,6,522500,1100,523600,0.0021,188900,333600,1100,4.0,5.0
2026-09-13,2026-09-08,LEVE,86,362100,135400,497500,0.3739,124100,238500,134900,33.35,32.35
2026-09-13,2026-09-08,FESA,54,264200,213600,477800,0.8085,98000,336400,43400,7.38,5.58
2026-09-13,2026-09-08,JALL,29,340400,115900,456300,0.3405,141100,298600,16600,4.99,2.99
2026-09-13,2026-09-08,MLAS,8,455800,0,455800,0.0,437200,18600,0,2.05,0.0
2026-09-13,2026-09-08,ALUP,81,250300,202900,453200,0.8106,33100,234400,185700,35.23,31.48
2026-09-13,2026-09-08,TRIS,39,201031,222020,423051,1.1044,127781,210490,84780,4.65,5.06
2026-09-13,2026-09-08,TASA,26,340000,22900,362900,0.0674,63600,295100,4200,7.09,7.09
2026-09-13,2026-09-08,BOVX,5,167700,167801,335501,1.0006,0,101,335400,10.0,10.0
2026-09-13,2026-09-08,ARML,25,21000,297200,318200,14.1524,6600,310600,1000,3.83,6.63
2026-09-13,2026-09-08,MEAL,8,3100,313800,316900,101.2258,400,316400,100,2.8,2.8
2026-09-13,2026-09-08,AMZO,18,198390,107820,306210,0.5435,1890,217820,86500,64.0,64.0
2026-09-13,2026-09-08,VLID,66,154300,136800,291100,0.8866,81800,132200,77100,20.52,17.02
2026-09-13,2026-09-08,HASH,156,109060,163119,272179,1.4957,29025,112472,130682,43.5,36.5
2026-09-13,2026-09-08,GOGL,53,181450,76940,258390,0.424,23960,184010,50420,97.05,157.55
2026-09-13,2026-09-08,CAML,28,112100,75700,187800,0.6753,97200,74600,16000,5.15,4.55
2026-09-13,2026-09-08,BLAU,27,55550,116100,171650,2.09,42910,124940,3800,9.37,10.82
2026-09-13,2026-09-08,GGPS,28,104900,63300,168200,0.6034,97000,69500,1700,23.16,18.66
2026-09-13,2026-09-08,M1TA,20,84960,71000,155960,0.8357,5840,138420,11700,108.59,108.59
2026-09-13,2026-09-08,VVEO,9,132700,18100,150800,0.1364,122400,27400,1000,2.0,10.0
2026-09-13,2026-09-08,MTRE,17,68700,73900,142600,1.0757,55300,84500,2800,3.83,3.94
2026-09-13,2026-09-08,BMOB,30,114200,24500,138700,0.2145,3200,111900,23600,24.67,21.67
2026-09-13,2026-09-08,SPCX,73,81490,52250,133740,0.6412,17810,86340,29590,53.0,42.0
2026-09-13,2026-09-08,AGRO,27,69400,59200,128600,0.853,28000,91900,8700,23.0,21.0
2026-09-13,2026-09-08,EVEN,28,26200,82300,108500,3.1412,20900,82800,4800,5.08,6.08
2026-09-13,2026-09-08,MSFT,13,57560,48730,106290,0.8466,3900,99990,2400,83.05,83.05
2026-09-13,2026-09-08,GFSA,39,60451,27660,88111,0.4576,37450,45841,4820,0.99,0.74
2026-09-13,2026-09-08,NASD,8,26850,59930,86780,2.232,3500,76280,7000,23.0,21.25
2026-09-13,2026-09-08,TSLA,38,51950,34610,86560,0.6662,15320,46440,24800,65.0,48.0
2026-09-13,2026-09-08,LAVV,26,41000,45400,86400,1.1073,25100,60700,600,11.51,10.01
2026-09-13,2026-09-08,TSMC,8,40200,33800,74000,0.8408,400,61600,12000,275.43,275.43
2026-09-13,2026-09-08,DASA,13,23200,32700,55900,1.4095,5300,40500,10100,3.2,3.2
2026-09-13,2026-09-08,LOGG,31,17200,32900,50100,1.9128,5600,43700,800,27.6,27.09
2026-09-13,2026-09-08,BITH,1,50000,0,50000,0.0,50000,0,0,92.5,0.0
2026-09-13,2026-09-08,COCA,4,15960,22480,38440,1.4085,0,38440,0,77.14,76.14
2026-09-13,2026-09-08,MCDC,2,36670,0,36670,0.0,620,36050,0,68.68,0.0
2026-09-13,2026-09-08,BEEM,3,20200,10100,30300,0.5,0,10100,20200,58.72,56.72
2026-09-13,2026-09-08,ITLC,10,15340,14840,30180,0.9674,13000,5040,12140,88.0,65.0
2026-09-13,2026-09-08,BERK,3,12260,17000,29260,1.3866,0,29260,0,137.0,131.0
2026-09-13,2026-09-08,HBSA,5,28000,100,28100,0.0036,5100,22000,1000,4.26,3.26
2026-09-13,2026-09-08,AAPL,16,20820,4960,25780,0.2382,3270,13310,9200,78.65,57.95
2026-09-13,2026-09-08,PTBL,6,10300,4000,14300,0.3883,8600,5300,400,3.0,3.0
2026-09-13,2026-09-08,BABA,3,0,4870,4870,0.0,0,4870,0,0.0,70.49
2026-09-13,2026-09-08,SEQL,1,0,3500,3500,0.0,0,3500,0,0.0,0.1
2026-09-13,2026-09-08,AERI,2,3000,200,3200,0.0667,2900,300,0,7.0,1.9
2026-09-13,2026-09-08,A1MD,6,2950,0,2950,0.0,1930,1020,0,340.0,0.0
2026-09-13,2026-09-08,IFCM,5,1187,1100,2287,0.9267,7,2280,0,1958.95,1.2
2026-09-13,2026-09-08,PASS,1,0,1000,1000,0.0,0,1000,0,0.0,22.5
2026-09-13,2026-09-08,ENJU,2,600,0,600,0.0,600,0,0,4.8,0.0
2026-09-13,2026-09-08,ESPA,1,260,0,260,0.0,260,0,0,9.6,0.0
2026-09-13,2026-09-09,PETR,2694,505663300,527782900,1033446200,1.0437,26006382,635690734,371749084,36.67,36.67
2026-09-13,2026-09-09,BBAS,1515,467696800,413284600,880981400,0.8837,19106600,509423900,352450900,17.45,17.45
2026-09-13,2026-09-09,BOVA,2089,268526708,327058764,595585472,1.218,486716,293176667,301922089,210.0,176.0
2026-09-13,2026-09-09,BBDC,1242,203477400,146478000,349955400,0.7199,46724300,182766100,120465000,19.2,19.2
2026-09-13,2026-09-09,ITUB,1410,195955428,137243526,333198954,0.7004,20915187,153998246,158285521,45.11,44.53
2026-09-13,2026-09-09,VALE,1682,165004400,133025300,298029700,0.8062,10434367,160300133,127295200,80.39,78.39
2026-09-13,2026-09-09,B3SA,750,89683700,87515900,177199600,0.9758,12180600,56012800,109006200,20.21,20.21
2026-09-13,2026-09-09,BEEF,455,90982600,71359700,162342300,0.7843,9689300,93549700,59103300,3.87,3.87
2026-09-13,2026-09-09,CSAN,732,94381100,66819400,161200500,0.708,6142400,88041800,67016300,4.0,7.3
2026-09-13,2026-09-09,ITSA,546,88209146,63586301,151795447,0.7209,15631109,110498719,25665619,13.81,13.81
2026-09-13,2026-09-09,IBOV,725,72845847,45281929,118127776,0.6216,0,26188050,91939726,210000.0,155000.0
2026-09-13,2026-09-09,MGLU,873,59482401,55139918,114622319,0.927,4361649,56835415,53425255,11.05,5.5
2026-09-13,2026-09-09,ABEV,443,68004900,42641100,110646000,0.627,7568000,62746000,40332000,16.55,16.55
2026-09-13,2026-09-09,COGN,507,49662246,45094655,94756901,0.908,8694000,53765217,32297684,2.19,2.19
2026-09-13,2026-09-09,AXIA,731,45691350,46459090,92150440,1.0168,1528570,51063040,39558830,56.0,46.0
2026-09-13,2026-09-09,MOTV,134,41849700,42138400,83988100,1.0069,11797600,65385300,6805200,16.1,16.1
2026-09-13,2026-09-09,UGPA,293,40382200,38283100,78665300,0.948,1415800,69626000,7623500,27.5,27.5
2026-09-13,2026-09-09,WEGE,918,46502000,30113300,76615300,0.6476,2646600,40186600,33782100,56.94,39.87
2026-09-13,2026-09-09,CPLE,258,32286900,42307500,74594400,1.3104,836800,53571600,20186000,19.05,13.8
2026-09-13,2026-09-09,BPAC,794,35177416,34717403,69894819,0.9869,2227184,40201042,27466593,50.55,50.55
2026-09-13,2026-09-09,CSNA,595,28722000,39347100,68069100,1.3699,3067200,32512600,32489300,7.05,7.04
2026-09-13,2026-09-09,SBSP,583,38557392,29082693,67640085,0.7543,568630,43101332,23970123,35.13,26.68
2026-09-13,2026-09-09,SUZB,814,40226600,27246600,67473200,0.6773,2380200,40482700,24610300,53.63,41.88
2026-09-13,2026-09-09,PRIO,982,38499800,25861700,64361500,0.6717,2160600,26978300,35222600,70.0,59.0
2026-09-13,2026-09-09,BBSE,733,29302000,33721700,63023700,1.1508,3159300,35659800,24204600,39.77,38.7
2026-09-13,2026-09-09,RENT,788,37062300,25756300,62818600,0.6949,4949400,28522500,29346700,40.81,37.63
2026-09-13,2026-09-09,SMAL,524,37183932,25233109,62417041,0.6786,109702,34980702,27326637,124.0,97.0
2026-09-13,2026-09-09,LREN,557,30724450,31691268,62415718,1.0315,989400,37733560,23692758,12.92,12.92
2026-09-13,2026-09-09,GGBR,563,29409500,28223900,57633400,0.9597,2877000,36524800,18231600,27.62,25.37
2026-09-13,2026-09-09,EQTL,557,31062600,24658000,55720600,0.7938,489200,18347400,36884000,36.99,34.24
2026-09-13,2026-09-09,CMIG,386,29674600,24464700,54139300,0.8244,4507300,33541500,16090500,12.06,9.96
2026-09-13,2026-09-09,VBBR,432,36973929,15289379,52263308,0.4135,749792,33446986,18066530,37.08,37.0
2026-09-13,2026-09-09,USIM,674,26811000,24445500,51256500,0.9118,2100800,22541800,26613900,8.0,6.6
2026-09-13,2026-09-09,VAMO,309,27288000,23330100,50618100,0.855,1595700,36785200,12237200,3.86,2.66
2026-09-13,2026-09-09,MRVE,484,23793600,25883600,49677200,1.0878,2518434,28413066,18745700,4.65,4.65
2026-09-13,2026-09-09,POMO,303,23500772,25734065,49234837,1.095,918715,40533880,7782242,4.61,4.61
2026-09-13,2026-09-09,ALOS,394,25473900,20360200,45834100,0.7993,7461900,31093200,7279000,28.05,26.55
2026-09-13,2026-09-09,ENEV,339,32666500,12113100,44779600,0.3708,480500,26167500,18131600,29.0,25.5
2026-09-13,2026-09-09,MBRF,326,14391549,29463580,43855129,2.0473,771635,29261422,13822072,19.98,13.98
2026-09-13,2026-09-09,BRSR,118,22036500,20572200,42608700,0.9336,595600,40856400,1156700,15.24,15.24
2026-09-13,2026-09-09,EGIE,300,20502878,21645602,42148480,1.0557,566014,36335470,5246996,31.96,31.96
2026-09-13,2026-09-09,RAIL,240,23021100,18861400,41882500,0.8193,479800,20853800,20548900,16.08,13.08
2026-09-13,2026-09-09,CSMG,403,21087500,19934100,41021600,0.9453,3823200,26323200,10875200,40.02,25.02
2026-09-13,2026-09-09,CYRE,516,21515500,19049700,40565200,0.8854,747400,22666000,17151800,25.25,25.25
2026-09-13,2026-09-09,RDOR,362,28351300,11497600,39848900,0.4055,725900,23564200,15558800,23.56,23.56
2026-09-13,2026-09-09,HAPV,490,20670422,17148344,37818766,0.8296,911474,22226961,14680331,7.1,11.0
2026-09-13,2026-09-09,RADL,336,14123900,22878097,37001997,1.6198,232959,17583457,19185581,22.24,19.27
2026-09-13,2026-09-09,BRAV,469,20351300,15424700,35776000,0.7579,879300,23811900,11084800,25.48,20.38
2026-09-13,2026-09-09,EMBJ,989,17634700,17232900,34867600,0.9772,396400,13949500,20521700,84.57,100.07
2026-09-13,2026-09-09,MOVI,325,18581800,11968300,30550100,0.6441,426500,26094800,4028800,17.84,11.84
2026-09-13,2026-09-09,BOVV,72,16964919,13129737,30094656,0.7739,4825,27410217,2679614,184.0,184.0
2026-09-13,2026-09-09,BRKM,382,8234600,21729100,29963700,2.6388,837400,19522700,9603600,8.0,3.45
2026-09-13,2026-09-09,ASAI,243,13032100,13360000,26392100,1.0252,192400,19200200,6999500,9.3,9.3
2026-09-13,2026-09-09,RAIZ,53,16093800,7454300,23548100,0.4632,2524400,19951600,1072100,1.5,2.0
2026-09-13,2026-09-09,GOAU,211,13834855,9111461,22946316,0.6586,3169998,14049385,5726933,10.61,10.61
2026-09-13,2026-09-09,NATU,280,9001600,13447400,22449000,1.4939,377300,14164100,7907600,8.0,8.0
2026-09-13,2026-09-09,ROXO,244,11210920,10581700,21792620,0.9439,1700460,9022820,11069340,14.5,12.5
2026-09-13,2026-09-09,ONCO,76,10825700,9828000,20653700,0.9078,251100,18147100,2255500,1.48,1.48
2026-09-13,2026-09-09,BRAP,352,11303600,8070700,19374300,0.714,1736600,8075700,9562000,23.7,23.7
2026-09-13,2026-09-09,CVCB,216,14821700,4075900,18897600,0.275,2035600,7641700,9220300,1.5,2.0
2026-09-13,2026-09-09,MULT,270,8523300,10273900,18797200,1.2054,91700,14376700,4328800,30.15,30.15
2026-09-13,2026-09-09,KLBN,242,8076912,9415545,17492457,1.1657,1363722,7125494,9003241,18.88,17.39
2026-09-13,2026-09-09,TAEE,469,8538200,7566400,16104600,0.8862,724300,10518300,4862000,40.1,40.1
2026-09-13,2026-09-09,AUAU,399,10114800,5639800,15754600,0.5576,1961200,10059900,3733500,3.87,4.97
2026-09-13,2026-09-09,AZZA,461,8202900,7233600,15436500,0.8818,606200,7789000,7041300,17.03,17.03
2026-09-13,2026-09-09,CEAB,235,10650100,4592100,15242200,0.4312,354500,5371500,9516200,8.52,7.92
2026-09-13,2026-09-09,CXSE,469,9534000,5485300,15019300,0.5753,1104700,9649800,4264800,16.27,20.52
2026-09-13,2026-09-09,ECOR,222,8635500,6373200,15008700,0.738,280400,6601600,8126700,7.04,5.64
2026-09-13,2026-09-09,FLRY,183,7341100,6870600,14211700,0.9359,651100,12582700,977900,16.33,16.33
2026-09-13,2026-09-09,GMAT,156,6869600,7226300,14095900,1.0519,829000,11103400,2163500,5.79,3.89
2026-09-13,2026-09-09,ENGI,219,7100500,6774680,13875180,0.9541,52300,6943520,6879360,50.61,50.61
2026-09-13,2026-09-09,DIRR,272,7412300,6216900,13629200,0.8387,871800,8675200,4082200,12.21,11.21
2026-09-13,2026-09-09,SEER,71,6331200,6241500,12572700,0.9858,180200,11784600,607900,12.56,12.56
2026-09-13,2026-09-09,CMIN,198,8004900,4090200,12095100,0.511,1921700,7359200,2814200,6.51,5.61
2026-09-13,2026-09-09,JHSF,194,6690900,4569000,11259900,0.6829,751800,6521200,3986900,12.02,12.68
2026-09-13,2026-09-09,HYPE,335,5758400,4986800,10745200,0.866,608900,7580200,2556100,23.57,23.57
2026-09-13,2026-09-09,VIVT,267,3812300,6850900,10663200,1.7971,280600,4287800,6094800,35.1,29.6
2026-09-13,2026-09-09,PCAR,47,8993000,1620100,10613100,0.1802,1726200,8019200,867700,3.25,3.0
2026-09-13,2026-09-09,SMFT,185,7226100,3154200,10380300,0.4365,145100,4808900,5426300,17.82,16.07
2026-09-13,2026-09-09,YDUQ,232,5005900,5245600,10251500,1.0479,189000,4247400,5815100,9.26,8.46
2026-09-13,2026-09-09,SANB,261,4113200,5241900,9355100,1.2744,1045400,4372400,3937300,34.12,22.62
2026-09-13,2026-09-09,ISAE,330,6259800,3079900,9339700,0.492,953000,5512400,2874300,32.54,25.79
2026-09-13,2026-09-09,TOTS,319,4445100,4720200,9165300,1.0619,61800,4216900,4886600,37.18,32.18
2026-09-13,2026-09-09,IGTI,195,4137700,4867300,9005000,1.1763,268000,7173200,1563800,36.79,25.29
2026-09-13,2026-09-09,GOLD,25,2693672,5629381,8323053,2.0899,33700,7268154,1021199,22.0,25.0
2026-09-13,2026-09-09,IRBR,344,4733400,3419100,8152500,0.7223,986300,2805800,4360400,59.61,38.61
2026-09-13,2026-09-09,LWSA,151,6829700,1249600,8079300,0.183,2056700,3447400,2575200,4.46,4.26
2026-09-13,2026-09-09,SIMH,304,3715176,3972791,7687967,1.0693,534800,4307839,2845328,9.86,10.1
2026-09-13,2026-09-09,QUAL,195,3336300,3994200,7330500,1.1972,546500,5767000,1017000,0.23,1.48
2026-09-13,2026-09-09,BHIA,160,3114300,3784800,6899100,1.2153,287500,4950100,1661500,1.0,0.5
2026-09-13,2026-09-09,TIMS,257,2556300,3625000,6181300,1.4181,209200,3731400,2240700,20.35,20.35
2026-09-13,2026-09-09,TEND,183,2642500,3453800,6096300,1.307,308700,2307400,3480200,35.62,29.62
2026-09-13,2026-09-09,MILS,26,2051800,3897400,5949200,1.8995,126000,1943700,3879500,15.0,11.0
2026-09-13,2026-09-09,ORVR,17,3298100,2649400,5947500,0.8033,79000,4119600,1748900,20.0,16.75
2026-09-13,2026-09-09,SBFG,140,2558100,3118600,5676700,1.2191,70000,5168800,437900,9.91,9.91
2026-09-13,2026-09-09,CURY,215,2560700,2799700,5360400,1.0933,72200,2414200,2874000,30.37,28.12
2026-09-13,2026-09-09,RAPT,204,2878400,2192000,5070400,0.7615,237800,3809100,1023500,5.55,4.35
2026-09-13,2026-09-09,ANIM,125,2199400,2583200,4782600,1.1745,677000,3001500,1104100,2.47,2.57
2026-09-13,2026-09-09,PSSA,270,2906900,1556900,4463800,0.5356,183500,2604400,1675900,50.45,51.45
2026-09-13,2026-09-09,EZTC,218,2003771,2213486,4217257,1.1047,387356,2811104,1018797,17.59,17.59
2026-09-13,2026-09-09,CBAV,11,2130900,2011300,4142200,0.9439,48500,4088200,5500,11.96,11.96
2026-09-13,2026-09-09,XPBR,224,2326980,1618290,3945270,0.6954,348060,2574300,1022910,90.55,90.55
2026-09-13,2026-09-09,HBOR,45,1954000,1909400,3863400,0.9772,252300,3540500,70600,4.27,4.27
2026-09-13,2026-09-09,SAPR,270,1738600,1879600,3618200,1.0811,276700,1399900,1941600,36.33,37.08
2026-09-13,2026-09-09,POSI,137,2774600,780200,3554800,0.2812,279000,2467100,808700,3.35,3.82
2026-09-13,2026-09-09,VIVA,201,1629000,1874400,3503400,1.1506,255400,1694700,1553300,24.14,20.64
2026-09-13,2026-09-09,CPFE,242,1532100,1903800,3435900,1.2426,115400,2402000,918500,46.98,46.98
2026-09-13,2026-09-09,RECV,112,1957400,1442700,3400100,0.737,295000,2169200,935900,11.65,10.4
2026-09-13,2026-09-09,SLCE,162,1414106,1765849,3179955,1.2487,361501,1739187,1079267,16.5,17.25
2026-09-13,2026-09-09,SMTO,145,1600900,1573000,3173900,0.9826,208100,2200500,765300,21.39,14.39
2026-09-13,2026-09-09,LJQQ,77,2033000,1095600,3128600,0.5389,351400,2603300,173900,2.0,5.4
2026-09-13,2026-09-09,TTEN,100,1673600,913900,2587500,0.5461,121600,1984400,481500,22.13,12.63
2026-09-13,2026-09-09,CASH,27,1467800,849900,2317700,0.579,570100,1373900,373700,10.0,3.3
2026-09-13,2026-09-09,INTB,124,1570100,620600,2190700,0.3953,63600,1168000,959100,21.31,11.81
2026-09-13,2026-09-09,AURE,95,1406500,735900,2142400,0.5232,406700,1621600,114100,11.19,9.94
2026-09-13,2026-09-09,GRND,99,1476700,578300,2055000,0.3916,392900,1418000,244100,5.74,4.14
2026-09-13,2026-09-09,AURA,76,898300,1101900,2000200,1.2267,107530,1305970,586700,202.51,101.51
2026-09-13,2026-09-09,VULC,90,1233800,725900,1959700,0.5883,156600,1418000,385100,21.5,13.25
2026-09-13,2026-09-09,PNVL,65,1763300,101100,1864400,0.0573,1430600,374700,59100,18.9,10.99
2026-09-13,2026-09-09,RIAA,133,1131100,618200,1749300,0.5465,161500,765100,822700,7.5,8.3
2026-09-13,2026-09-09,PLPL,64,232900,1496500,1729400,6.4255,66400,1640700,22300,7.71,6.71
2026-09-13,2026-09-09,SAUD,93,1184200,514800,1699000,0.4347,308200,983300,407500,15.5,14.5
2026-09-13,2026-09-09,JBSS,166,741690,776170,1517860,1.0465,267710,1046980,203170,56.34,86.84
2026-09-13,2026-09-09,INBR,74,773770,737060,1510830,0.9526,43730,1163330,303770,27.95,24.95
2026-09-13,2026-09-09,ALPA,133,1014100,454300,1468400,0.448,54800,836300,577300,15.04,12.79
2026-09-13,2026-09-09,BMGB,85,1028400,433900,1462300,0.4219,655200,512600,294500,5.93,4.86
2026-09-13,2026-09-09,TUPY,125,878300,572700,1451000,0.6521,130100,967100,353800,22.0,15.5
2026-09-13,2026-09-09,RANI,73,824600,530100,1354700,0.6429,298400,584800,471500,8.23,6.93
2026-09-13,2026-09-09,MDIA,88,469200,862200,1331400,1.8376,49200,880400,401800,18.45,15.95
2026-09-13,2026-09-09,AMAR,46,704000,620000,1324000,0.8807,125800,670700,527500,0.9,0.5
2026-09-13,2026-09-09,KEPL,58,824100,366000,1190100,0.4441,50200,1084700,55200,6.98,6.98
2026-09-13,2026-09-09,UNIP,90,703200,467800,1171000,0.6652,349500,699800,121700,51.52,65.02
2026-09-13,2026-09-09,WIZC,61,968700,171900,1140600,0.1775,296300,713400,130900,11.37,7.92
2026-09-13,2026-09-09,MYPK,83,491700,595000,1086700,1.2101,228000,622200,236500,12.55,11.55
2026-09-13,2026-09-09,PGMN,31,672000,351700,1023700,0.5234,99900,664300,259500,3.8,4.12
2026-09-13,2026-09-09,NVDC,81,433180,586760,1019940,1.3545,156370,524650,338920,22.46,24.96
2026-09-13,2026-09-09,DXCO,88,337270,637653,974923,1.8906,88359,697051,189513,6.55,5.75
2026-09-13,2026-09-09,MDNE,31,314200,611800,926000,1.9472,300,417400,508300,28.84,25.34
2026-09-13,2026-09-09,MELI,81,482900,414000,896900,0.8573,73730,361560,461610,85.0,83.0
2026-09-13,2026-09-09,ABCB,90,382300,244000,626300,0.6382,146300,371100,108900,35.4,23.4
2026-09-13,2026-09-09,SOJA,32,321707,285023,606730,0.886,199444,398186,9100,9.3,9.3
2026-09-13,2026-09-09,ROMI,66,423600,143200,566800,0.3381,84300,406400,76100,6.55,5.55
2026-09-13,2026-09-09,IVVB,68,57529,488882,546411,8.498,4683,514174,27554,463.0,403.0
2026-09-13,2026-09-09,AMBP,6,522500,1100,523600,0.0021,188900,333600,1100,4.0,5.0
2026-09-13,2026-09-09,LEVE,87,366100,135900,502000,0.3712,130900,233400,137700,33.35,32.35
2026-09-13,2026-09-09,FESA,54,264000,223500,487500,0.8466,99900,344500,43100,7.38,5.58
2026-09-13,2026-09-09,JALL,29,343000,116800,459800,0.3405,141100,302100,16600,4.99,2.99
2026-09-13,2026-09-09,MLAS,8,455800,0,455800,0.0,449200,6600,0,2.05,0.0
2026-09-13,2026-09-09,ALUP,81,251600,202900,454500,0.8064,34600,233900,186000,35.23,31.48
2026-09-13,2026-09-09,TRIS,39,201031,222020,423051,1.1044,136181,202090,84780,4.65,5.06
2026-09-13,2026-09-09,TASA,26,368400,23900,392300,0.0649,64700,323400,4200,7.09,7.09
2026-09-13,2026-09-09,BOVX,5,167700,167801,335501,1.0006,0,101,335400,10.0,10.0
2026-09-13,2026-09-09,MEAL,8,3100,323800,326900,104.4516,400,326400,100,2.8,2.8
2026-09-13,2026-09-09,ARML,25,21000,302200,323200,14.3905,6600,315600,1000,3.83,6.63
2026-09-13,2026-09-09,VLID,71,152300,156700,309000,1.0289,83300,147900,77800,20.52,17.02
