data_captura,data_referencia,codigo,nome_emissor,dt_repactuacao_vencimento,indice_correcao,tx_compra,tx_venda,tx_indicativa,desvio_padrao,intervalo_indicativo_min,intervalo_indicativo_max,pu,ratio_pu_par_vne,duration,pct_reune,ref_ntnb
2026-06-18,2026-06-17,ELPLC8,ELETROPAULO METROP. ELETRIC. DE S.P. S/A (*),2029-06-15,IPCA + 8.3%,10.8835,10.1379,10.4938,0.0839,10.4099,10.5778,1074.457716,94.2136,749,,2029-05-15
2026-06-18,2026-06-17,ELTE12,EMPRESA LITORANEA DE TRANSMISSAO DE ENERGIA S.A. - ELTE (*),2039-07-15,IPCA + 6.4232%,8.0812,7.8783,7.9816,0.1486,7.833,8.1303,950.858364,92.3572,1349.13,,2033-05-15
2026-06-18,2026-06-17,ELTN15,CENTRAIS ELETRICAS DO NORTE DO BRASIL S/A - ELETRONORTE (*),2031-04-15,IPCA + 6.3423%,8.3768,8.0574,8.1934,0.0869,8.1065,8.2805,1044.157197,93.0774,1043.99,,2031-05-15
2026-06-18,2026-06-17,ELTN27,CENTRAIS ELETRICAS DO NORTE DO BRASIL S/A - ELETRONORTE (*),2032-07-15,IPCA + 7.3146%,8.3349,8.0733,8.1648,0.0534,8.1114,8.2183,1035.025344,96.2445,1218.7,45,2032-08-15
2026-06-18,2026-06-17,ELTN37,CENTRAIS ELETRICAS DO NORTE DO BRASIL S/A - ELETRONORTE (*),2035-07-15,IPCA + 7.2083%,8.046,7.688,7.8792,0.0693,7.8099,7.9486,1031.636218,95.9682,1654.7,10,2035-05-15
2026-06-18,2026-06-17,ENAT11,ENAUTA PARTICIPACOES S.A. (*),2029-12-15,IPCA + 9.8297%,9.7726,9.4384,9.5911,0.0461,9.545,9.6374,1042.44463,100.3951,457.18,5,2028-08-15
2026-06-18,2026-06-17,ENAT12,ENAUTA PARTICIPACOES S.A. (*),2029-09-17,IPCA + 7.1149%,9.7575,9.3928,9.5548,0.0853,9.4694,9.6402,1109.364102,95.4837,515.27,,2028-08-15
2026-06-18,2026-06-17,ENAT13,ENAUTA PARTICIPACOES S.A. (*),2030-06-15,IPCA + 8.0618%,9.7196,9.3978,9.554,0.0893,9.4646,9.6434,1052.447891,95.3523,872.73,,2030-08-15
2026-06-18,2026-06-17,ENAT14,ENAUTA PARTICIPACOES S.A. (*),2030-06-15,IPCA + 8.056%,9.6406,9.3287,9.4747,0.0882,9.3865,9.563,1054.557936,95.5736,872.98,45,2030-08-15
2026-06-18,2026-06-17,ENAT24,ENAUTA PARTICIPACOES S.A. (*),2034-06-15,IPCA + 8.2674%,9.4753,9.2179,9.2902,0.063,9.2272,9.3533,1048.711664,95.0423,1356.65,35,2033-05-15
2026-06-18,2026-06-17,ENAT33,ENAUTA PARTICIPACOES S.A. (*),2034-06-15,IPCA + 8.262%,9.4906,9.1454,9.3293,0.1013,9.228,9.4307,1046.734271,94.8333,1356.32,,2033-05-15
2026-06-18,2026-06-17,ENERA1,ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.,2031-02-15,IPCA + 6.1076%,8.6098,8.3056,8.4738,0.0913,8.3825,8.5652,1057.845045,92.2959,912.2,,2030-08-15
2026-06-18,2026-06-17,ENERB4,ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.,2034-09-15,IPCA + 6.4364%,8.3133,8.0273,8.1514,0.0386,8.1128,8.1901,1002.631633,90.3196,1590.64,5,2035-05-15
2026-06-18,2026-06-17,ENERB7,ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A. (*),2035-09-15,IPCA + 7.0461%,8.3077,8.0607,8.1806,0.0572,8.1234,8.2378,987.706897,93.0961,1696.95,,2035-05-15
2026-06-18,2026-06-17,ENERC7,ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A. (*),2040-09-15,IPCA + 6.9467%,8.0364,7.7492,7.8615,0.05,7.8115,7.9117,985.461396,92.906,2152.97,35,2040-08-15
2026-06-18,2026-06-17,ENEV13,ENEVA S.A.,2027-12-15,IPCA + 4.2259%,8.4143,8.0968,8.1858,0.106,8.0798,8.2919,932.355251,96.4391,243.89,,2027-05-15
2026-06-18,2026-06-17,ENEV15,ENEVA S.A.,2030-06-15,IPCA + 5.5%,8.4594,8.1647,8.2245,0.1145,8.11,8.3391,1340.049881,93.2057,692.61,35,2029-05-15
2026-06-18,2026-06-17,ENEV16,ENEVA S.A.,2030-09-15,IPCA + 4.127%,8.4691,8.2028,8.2884,0.0865,8.2019,8.375,1277.370723,88.9137,750.82,,2029-05-15
2026-06-18,2026-06-17,ENEV18,ENEVA S.A. (*),2032-07-15,IPCA + 6.5254%,8.5925,8.2879,8.377,0.1322,8.2448,8.5092,1130.763744,92.9617,1061.51,,2031-05-15
2026-06-18,2026-06-17,ENEV19,ENEVA S.A. (*),2032-09-15,IPCA + 6.9%,8.4961,8.2215,8.3377,0.087,8.2506,8.4248,1148.611558,94.3271,1097.06,,2031-05-15
2026-06-18,2026-06-17,ENEV26,ENEVA S.A.,2035-09-15,IPCA + 4.5034%,8.1583,7.9284,8.0049,0.0803,7.9246,8.0853,1150.225746,79.9914,1679.81,,2035-05-15
2026-06-18,2026-06-17,ENEV28,ENEVA S.A. (*),2037-07-15,IPCA + 6.5891%,8.1866,7.9287,8.0372,0.1235,7.9137,8.1609,1103.571826,90.7041,1800.76,,2035-05-15
2026-06-18,2026-06-17,ENEV29,ENEVA S.A. (*),2037-09-15,IPCA + 7%,8.1943,7.9654,8.0411,0.1045,7.9366,8.1457,1134.967329,93.1848,1821.5,,2035-05-15
2026-06-18,2026-06-17,ENEV32,ENEVA S.A.,2029-05-15,IPCA + 5.05%,8.6234,8.311,8.4675,0.0848,8.3827,8.5524,1390.612682,94.4024,450.71,35,2028-08-15
2026-06-18,2026-06-17,ENEV39,ENEVA S.A. (*),2042-09-15,IPCA + 7.15%,8.0034,7.7147,7.8531,0.1355,7.7177,7.9887,1144.067184,93.899,2397.43,,2040-08-15
2026-06-18,2026-06-17,ENEVA0,ENEVA S.A. (*),2034-04-15,IPCA + 6.5643%,8.3553,8.0612,8.1674,0.0972,8.0702,8.2647,1032.622138,92.1169,1376.93,,2033-05-15
2026-06-18,2026-06-17,ENEVA4,ENEVA S.A. (*),2036-01-15,IPCA + 6.7078%,8.1293,7.875,7.9832,0.0453,7.938,8.0286,967.986305,92.0227,1747.21,15,2035-05-15
2026-06-18,2026-06-17,ENEVB0,ENEVA S.A. (*),2039-04-15,IPCA + 6.6737%,8.0295,7.7488,7.8533,0.0916,7.7617,7.945,1024.753259,91.3993,2037.06,,2037-05-15
2026-06-18,2026-06-17,ENEVB4,ENEVA S.A. (*),2041-01-15,IPCA + 6.6709%,7.8796,7.5856,7.7133,0.0487,7.6647,7.7621,965.167187,91.7653,2197.68,5,2040-08-15
2026-06-18,2026-06-17,ENGI39,ENERGISA S/A,2027-10-15,IPCA + 5.1074%,8.4912,8.2937,8.4019,0.047,8.355,8.449,1558.502773,96.1359,321.58,,2027-05-15
2026-06-18,2026-06-17,ENGIA4,ENERGISA S/A,2027-10-15,IPCA + 4.2297%,8.4943,8.3063,8.3973,0.028,8.3692,8.4254,1352.206556,95.0507,326.14,,2027-05-15
2026-06-18,2026-06-17,ENGIA5,ENERGISA S/A,2031-10-15,IPCA + 6.0872%,8.6127,8.3475,8.4697,0.0819,8.3878,8.5516,1186.364379,91.9383,948.99,,2030-08-15
2026-06-18,2026-06-17,ENGIA6,ENERGISA S/A,2029-04-15,IPCA + 6.1566%,8.7083,8.5133,8.6027,0.1094,8.4933,8.7123,1165.792157,96.1863,428.16,,2028-08-15
2026-06-18,2026-06-17,ENGIA9,ENERGISA S/A,2030-09-15,IPCA + 6.1666%,8.5791,8.3567,8.471,0.0365,8.4345,8.5076,1077.648831,93.1131,834.58,,2030-08-15
2026-06-18,2026-06-17,ENGIB0,ENERGISA S/A,2031-04-15,IPCA + 6.1581%,8.5434,8.2862,8.4019,0.091,8.3109,8.4931,1027.257979,91.6471,1046.61,10,2031-05-15
2026-06-18,2026-06-17,ENGIB2,ENERGISA S/A,2034-09-15,IPCA + 6.4364%,8.287,8.0476,8.1541,0.0443,8.1099,8.1985,1002.473656,90.3053,1590.6,,2035-05-15
2026-06-18,2026-06-17,ENGIB4,ENERGISA S/A,2030-10-15,IPCA + 4.4744%,8.4873,8.2609,8.3228,0.1115,8.2113,8.4344,1273.916334,89.5124,767.28,35,2029-05-15
2026-06-18,2026-06-17,ENGIB6,ENERGISA S/A,2032-04-15,IPCA + 6.277%,8.5581,8.3036,8.4105,0.1158,8.2947,8.5263,1116.426717,92.0959,1038.64,,2031-05-15
2026-06-18,2026-06-17,ENGIB9,ENERGISA S/A,2033-09-15,IPCA + 6.4526%,8.4967,8.2882,8.4078,0.0932,8.3146,8.5011,1055.471221,91.1355,1276.19,,2032-08-15
2026-06-18,2026-06-17,ENGIC0,ENERGISA S/A,2039-04-15,IPCA + 6.4045%,8.1327,7.7932,7.9679,0.0704,7.8975,8.0384,994.112834,88.6557,2048.99,,2037-05-15
2026-06-18,2026-06-17,ENJG21,COMPANHIA ENERGÉTICA JAGUARA,2027-06-15,IPCA + 6.4962%,--,7.8989,8.2941,0.4192,7.8749,8.7134,335.439463,98.7821,184.32,,2027-05-15
2026-06-18,2026-06-17,ENMI21,COMPANHIA ENERGÉTICA MIRANDA,2027-06-15,IPCA + 6.4962%,8.2603,7.871,8.201,0.0814,8.1195,8.2825,384.011216,98.8442,184.34,,2027-05-15
2026-06-18,2026-06-17,ENMTA3,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,2027-10-15,IPCA + 4.2297%,8.513,8.3027,8.4148,0.0596,8.3551,8.4745,1351.924076,95.0308,326.14,,2027-05-15
2026-06-18,2026-06-17,ENMTA4,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,2031-10-15,IPCA + 6.0872%,8.6404,8.3496,8.5063,0.0932,8.4132,8.5996,1184.858224,91.8216,948.84,,2030-08-15
2026-06-18,2026-06-17,ENMTA5,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,2029-04-15,IPCA + 6.1566%,8.7105,8.4258,8.5564,0.0959,8.4605,8.6524,1166.637161,96.2561,428.23,,2028-08-15
2026-06-18,2026-06-17,ENMTA7,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,2031-02-15,IPCA + 6.1076%,8.6156,8.3101,8.4661,0.0938,8.3723,8.56,1058.116908,92.3197,912.22,,2030-08-15
2026-06-18,2026-06-17,ENMTB3,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,2030-10-15,IPCA + 4.4744%,8.4943,8.2951,8.3767,0.128,8.2486,8.5048,1271.988399,89.377,767.15,,2029-05-15
2026-06-18,2026-06-17,ENMTB5,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,2032-04-15,IPCA + 6.277%,8.5742,8.3207,8.4293,0.0933,8.336,8.5228,1115.62914,92.0301,1038.55,,2031-05-15
2026-06-18,2026-06-17,ENMTC5,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A. (*),2035-09-15,IPCA + 7.0999%,8.2598,7.9995,8.0798,0.1121,7.9677,8.192,997.560384,94.013,1696.9,5,2035-05-15
2026-06-18,2026-06-17,ENMTC6,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A. (*),2040-10-15,IPCA + 7.1146%,8.0181,7.8154,7.8967,0.0256,7.8711,7.9224,985.737121,93.8954,2161.3,,2040-08-15
2026-06-18,2026-06-17,ENMTD2,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,2034-12-15,IPCA + 7.0292%,8.2885,8.0566,8.1764,0.0663,8.1102,8.2428,1009.541917,93.3074,1627.33,,2035-05-15
2026-06-18,2026-06-17,ENMTD5,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A. (*),2040-09-15,IPCA + 6.9467%,8.0338,7.8091,7.8632,0.0579,7.8054,7.9212,985.328716,92.8935,2152.88,35,2040-08-15
2026-06-18,2026-06-17,ENMTE6,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A. (*),2035-10-15,IPCA + 7.2318%,8.2955,8.0817,8.1768,0.0535,8.1233,8.2304,988.98757,94.1879,1708.87,,2035-05-15
2026-06-18,2026-06-17,ENMTF8,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A. (*),2036-02-15,IPCA + 6.6675%,8.2444,8.0393,8.1502,0.0542,8.0959,8.2045,944.146905,90.6906,1765.03,15,2035-05-15
2026-06-18,2026-06-17,ENMTG8,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A. (*),2041-02-15,IPCA + 6.55%,8.0072,7.7812,7.8933,0.0629,7.8304,7.9563,930.501206,89.4061,2214.65,,2040-08-15
2026-06-18,2026-06-17,ENSEA1,ENERGISA SERGIPE - DIST.DE ENERGIA S/A,2027-07-15,IPCA + 5.736%,8.4748,8.2867,8.3847,0.0242,8.3605,8.409,1239.325209,97.4809,259.76,,2027-05-15
2026-06-18,2026-06-17,ENSEA5,ENERGISA SERGIPE - DIST.DE ENERGIA S/A (*),2036-02-15,IPCA + 6.6675%,8.3159,8.0779,8.1906,0.0564,8.1343,8.2471,941.681026,90.4537,1764,,2035-05-15
2026-06-18,2026-06-17,ENSEB4,ENERGISA SERGIPE - DIST.DE ENERGIA S/A (*),2035-09-15,IPCA + 7.1536%,8.2915,7.9405,8.0788,0.0805,7.9982,8.1594,1001.244434,94.3484,1694.57,,2035-05-15
2026-06-18,2026-06-17,ENSEB5,ENERGISA SERGIPE - DIST.DE ENERGIA S/A (*),2041-02-15,IPCA + 6.55%,8.0425,7.8013,7.9057,0.0676,7.838,7.9734,929.562052,89.3158,2213.95,,2040-08-15
2026-06-18,2026-06-17,ENSEC4,ENERGISA SERGIPE - DIST.DE ENERGIA S/A (*),2040-09-15,IPCA + 6.9467%,8.0009,7.7631,7.8795,0.1009,7.7786,7.9805,984.057802,92.7737,2152.02,,2040-08-15
2026-06-18,2026-06-17,ENTV12,ENTREVIAS CONCESSIONARIA DE RODOVIAS S.A (*) (**),2030-12-15,IPCA + 7.75%,8.6964,8.4398,8.5666,0.07,8.4966,8.6367,1401.286036,98.2078,601.92,5,2029-05-15
2026-06-18,2026-06-17,ENTV13,ENTREVIAS CONCESSIONARIA DE RODOVIAS S.A (*),2036-12-15,IPCA + 8.0389%,8.7278,8.4963,8.5864,0.0428,8.5436,8.6294,1075.63652,97.0299,1498.99,10,2033-05-15
2026-06-18,2026-06-17,EPRL12,EPR LITORAL PIONEIRO S.A. (*),2049-03-15,IPCA + 8.203%,8.9611,8.6536,8.8028,0.0437,8.7591,8.8467,1007.969022,95.2052,2212.14,,2040-08-15
2026-06-18,2026-06-17,EQMAA0,EQUATORIAL MARANHAO DISTRIBUIDORA DE ENERGIA S.A (*),2031-12-15,IPCA + 6.3%,8.7133,8.5406,8.6515,0.0925,8.559,8.7441,1040.045381,91.7523,986.65,,2030-08-15
2026-06-18,2026-06-17,EQMAA2,EQUATORIAL MARANHAO DISTRIBUIDORA DE ENERGIA S.A (*),2036-09-15,IPCA + 6.6493%,8.3403,8.0899,8.2075,0.1287,8.0789,8.3363,1010.447043,90.9021,1640.77,,2035-05-15
2026-06-18,2026-06-17,EQPA18,EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A. (*),2036-12-15,IPCA + 7.7477%,8.3459,8.0052,8.184,0.0873,8.0967,8.2713,1052.974093,97.367,1659.19,5,2035-05-15
2026-06-18,2026-06-17,EQPA19,EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A. (*),2037-06-15,IPCA + 7.0606%,8.3457,8.0457,8.2096,0.06,8.1495,8.2697,971.556654,92.8048,1748.86,5,2035-05-15
2026-06-18,2026-06-17,EQPAA1,EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A. (*),2038-01-15,IPCA + 6.57%,8.3289,8.1389,8.2018,0.0527,8.1491,8.2546,940.906356,89.5589,1804.67,50,2035-05-15
2026-06-18,2026-06-17,EQSP11,EQUATORIAL TRANSMISSORA 3 SPE S.A.,2033-01-15,IPCA + 4.8%,8.6938,8.5575,8.6233,0.0976,8.5257,8.721,1009.673174,89.543,760.46,,2029-05-15
2026-06-18,2026-06-17,EQSP21,EQUATORIAL TRANSMISSORA 3 SPE S.A.,2034-01-15,IPCA + 4.65%,8.7776,8.6498,8.6768,0.0952,8.5816,8.7722,916.603199,88.141,816.32,,2030-08-15
2026-06-18,2026-06-17,EQTC11,EQUATORIAL TRANSMISSORA 5 SPE S.A.,2039-04-15,IPCA + 4.85%,8.5314,8.3388,8.4264,0.1255,8.3009,8.5519,1134.611569,80.7593,1541.69,,2033-05-15
2026-06-18,2026-06-17,EQTN11,EQUATORIAL TRANSMISSORA 2 SPE S/A,2033-01-15,IPCA + 4.85%,8.6821,8.5379,8.6188,0.0884,8.5304,8.7074,1014.104778,90.0083,734.86,,2029-05-15
2026-06-18,2026-06-17,EQTR11,EQUATORIAL TRANSMISSORA 8 SPE S.A.,2039-04-15,IPCA + 4.85%,8.5402,8.4087,8.4361,0.1052,8.3309,8.5414,1133.990847,80.7151,1541.35,,2033-05-15
2026-06-18,2026-06-17,EQTR21,EQUATORIAL TRANSMISSORA 8 SPE S.A.,2039-04-15,IPCA + 4.85%,8.5224,8.3631,8.4336,0.1032,8.3303,8.5369,1134.150775,80.7265,1541.44,,2033-05-15
2026-06-18,2026-06-17,EQTS11,EQUATORIAL TRANSMISSORA 1 SPE S.A,2033-01-15,IPCA + 4.85%,8.6768,8.5278,8.607,0.1006,8.5064,8.7078,1012.482716,89.9021,745.2,,2029-05-15
2026-06-18,2026-06-17,EQUA11,EQUATORIAL TRANSMISSAO S.A (*),2036-03-15,IPCA + 4.9173%,8.6282,8.4195,8.4947,0.111,8.3837,8.6058,985.437762,86.4984,1057.2,10,2031-05-15
2026-06-18,2026-06-17,ERDVA4,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),2031-06-15,IPCA + 6.8233%,9.138,8.913,9.072,0.1053,8.9667,9.1774,1008.887787,91.4813,1072.45,10,2031-05-15
2026-06-18,2026-06-17,ERDVB4,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),2034-06-15,IPCA + 7.1117%,9.0999,8.7636,8.9113,0.1335,8.7778,9.0449,1005.157533,91.1411,1392.68,,2033-05-15
2026-06-18,2026-06-17,ERDVC3,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),2033-10-15,IPCA + 6.8285%,9.1352,8.904,9.0299,0.0522,8.9777,9.0823,1037.039859,90.072,1281.38,,2032-08-15
2026-06-18,2026-06-17,ERDVC4,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),2039-06-15,IPCA + 7.3108%,8.7329,8.5062,8.6344,0.1046,8.5298,8.7391,998.865194,90.5692,2009.26,,2037-05-15
2026-06-18,2026-06-17,ESAM14,EMPRESA DE ENERGIA SÃO MANOEL S/A,2033-06-15,IPCA + 7.3129%,8.5305,8.3295,8.4148,0.0868,8.328,8.5017,740.447799,96.7058,820.68,,2030-08-15
2026-06-18,2026-06-17,ESCEA5,EDP ESPIRITO SANTO DISTRIBUICAO DE ENERGIA SA (*),2036-12-15,IPCA + 7.2843%,8.2767,8.1096,8.2175,0.0861,8.1313,8.3037,1017.338935,94.1483,1743.4,,2035-05-15
2026-06-18,2026-06-17,ESSDA4,ENERGISA SUL-SUDESTE - DISTRIBUICAO DE ENERGIA S.A (*),2035-05-15,IPCA + 7.3%,8.4446,8.2188,8.3342,0.0695,8.2647,8.4037,995.314241,94.3511,1519.45,,2033-05-15
2026-06-18,2026-06-17,ESSDA5,ENERGISA SUL-SUDESTE - DISTRIBUICAO DE ENERGIA S.A (*),2035-10-15,IPCA + 7.2318%,8.2916,8.0819,8.1784,0.0485,8.13,8.227,988.888381,94.1784,1708.84,,2035-05-15
2026-06-18,2026-06-17,ESSDB5,ENERGISA SUL-SUDESTE - DISTRIBUICAO DE ENERGIA S.A (*),2040-10-15,IPCA + 7.1146%,8.0252,7.8347,7.9038,0.0414,7.8623,7.9453,985.181022,93.8425,2160.93,,2040-08-15
2026-06-18,2026-06-17,ESULA6,ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.,2031-10-15,IPCA + 6.0872%,8.6021,8.3314,8.4385,0.089,8.3495,8.5276,1187.65041,92.038,949.11,35,2030-08-15
2026-06-18,2026-06-17,ETBA12,ETB - EMPRESA DE TRANSMISSAO BAIANA S.A. (*) (**),2029-02-15,IPCA + 5.3382%,8.4899,8.1468,8.3265,0.141,8.1855,8.4676,1110.924889,94.604,496.95,,2028-08-15
2026-06-18,2026-06-17,ETEN12,ENERGISA TRANSMISSAO DE ENERGIA S.A,2027-10-15,IPCA + 4.2297%,8.5029,8.1964,8.3774,0.085,8.2924,8.4625,1352.527904,95.0733,326.14,,2027-05-15
2026-06-18,2026-06-17,ETEN21,ENERGISA TRANSMISSAO DE ENERGIA S.A,2028-12-15,IPCA + 5.141%,8.5141,8.1839,8.3821,0.0852,8.2969,8.4674,1436.732775,95.7587,357.24,,2027-05-15
2026-06-18,2026-06-17,ETEN22,ENERGISA TRANSMISSAO DE ENERGIA S.A,2030-10-15,IPCA + 4.4744%,8.5202,8.2722,8.3926,0.0781,8.3145,8.4709,1271.420479,89.3371,767.11,5,2029-05-15
2026-06-18,2026-06-17,ETSP12,EQUATORIAL TRANSMISSORA 7 SPE S.A.,2039-04-15,IPCA + 4.85%,8.6221,8.4466,8.4589,0.1599,8.299,8.6189,1132.533925,80.6114,1540.56,,2033-05-15
2026-06-18,2026-06-17,EUBE11,ENGIE SOLUCOES CIDADES INTELIGENTES E INFRAESTRUTURA DE UBERLANDIA S.A (*),2034-01-15,IPCA + 6.4449%,8.2834,8.0764,8.1543,0.107,8.0473,8.2614,868.439784,94.7165,848.03,,2030-08-15
2026-06-18,2026-06-17,EXTZ11,EXTREMOZ TRANSMISSORA DO NORDESTE ETN S.A. (*) (**),2029-01-15,IPCA + 7.0291%,8.0953,7.8234,7.9399,0.0972,7.8426,8.0372,592.418598,98.7021,387.75,,2028-08-15
2026-06-18,2026-06-17,FBRI13,FIBRASIL INFRAESTRUTURA FIBRA OTICA S.A. (*),2034-04-15,IPCA + 7.3609%,8.0105,7.6903,7.7763,0.0527,7.7236,7.8291,1101.897329,98.1925,1188.23,35,2032-08-15
2026-06-18,2026-06-17,FEPS11,FARO ENERGY PROJ. SOL. HOL. IV S.A (*),2040-01-15,IPCA + 8.6895%,9.4382,9.1786,9.2992,0.0544,9.2448,9.3537,1082.38482,97.3031,1222.19,,2032-08-15
2026-06-18,2026-06-17,FGEN13,FERREIRA GOMES ENERGIA S/A,2027-12-15,IPCA + 6.4686%,8.0625,7.8746,7.9642,0.0305,7.9337,7.9948,500.902266,98.6463,245.93,,2027-05-15
2026-06-18,2026-06-17,FLCLA9,ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S.A. (*),2035-10-15,IPCA + 7.2318%,8.2794,8.1007,8.1416,0.0512,8.0904,8.1928,991.173134,94.396,1709.69,35,2035-05-15
2026-06-18,2026-06-17,FLCLB9,ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S.A. (*),2040-10-15,IPCA + 7.1146%,8.0392,7.801,7.9062,0.0514,7.8547,7.9577,984.993146,93.8246,2160.8,,2040-08-15
2026-06-18,2026-06-17,FRAG14,FERRARI AGROINDUSTRIA S/A (*),2031-06-15,IPCA + 7.53%,9.6101,9.3264,9.433,0.0945,9.3385,9.5277,1031.011348,93.4596,968.26,,2030-08-15
2026-06-18,2026-06-17,FRAG16,FERRARI AGROINDUSTRIA S/A (*),2035-09-15,IPCA + 8.4942%,9.3528,9.2,9.2561,0.089,9.1672,9.3452,1023.326188,96.1083,1422.93,,2033-05-15
2026-06-18,2026-06-17,FURN21,FURNAS CENTRAIS ELETRICAS S/A,2029-11-15,IPCA + 4.08%,8.5461,8.1928,8.3498,0.1135,8.2362,8.4634,1170.09803,93.0006,449.87,15,2028-08-15
2026-06-18,2026-06-17,GASC15,RUMO MALHA PAULISTA S/A (*) (**),2034-03-15,IPCA + 5.797%,9.2696,8.9467,8.9902,0.2152,8.775,9.2054,940.393873,83.2477,1531.43,,2033-05-15
2026-06-18,2026-06-17,GASC16,RUMO MALHA PAULISTA S/A (*),2034-06-15,IPCA + 6.4186%,9.2884,--,8.9212,0.2045,8.7167,9.1258,952.841071,86.3837,1568.64,35,2033-05-15
2026-06-18,2026-06-17,GASC17,RUMO MALHA PAULISTA S/A (*),2036-08-15,IPCA + 6.047%,8.9331,8.6356,8.7253,0.0771,8.6482,8.8025,934.643011,83.6134,1774.07,,2035-05-15
2026-06-18,2026-06-17,GASC18,RUMO MALHA PAULISTA S/A (*),2037-03-15,IPCA + 7.4742%,9.0223,8.6268,8.7733,0.0955,8.6778,8.8689,988.924581,91.786,1778.24,5,2035-05-15
2026-06-18,2026-06-17,GASC19,RUMO MALHA PAULISTA S/A (*),2040-10-15,IPCA + 6.5823%,8.438,8.2208,8.3103,0.1092,8.201,8.4196,913.357633,86.7919,2174.18,50,2040-08-15
2026-06-18,2026-06-17,GASC22,RUMO MALHA PAULISTA S/A (*),2031-06-15,IPCA + 4.52%,9.4864,9.1621,9.2281,0.1042,9.1239,9.3324,1146.152027,85.1998,909.33,,2030-08-15
2026-06-18,2026-06-17,GASC23,RUMO MALHA PAULISTA S/A (*),2033-10-15,IPCA + 5.7283%,9.2455,8.8437,8.9798,0.1246,8.8552,9.1045,1080.262543,83.5035,1480.78,,2033-05-15
2026-06-18,2026-06-17,GASC25,RUMO MALHA PAULISTA S/A (*) (**),2039-03-15,IPCA + 5.9284%,8.7845,8.497,8.5924,0.1394,8.453,8.7319,919.906112,81.4087,2033.81,5,2037-05-15
2026-06-18,2026-06-17,GASC26,RUMO MALHA PAULISTA S/A (*),2039-06-15,IPCA + 6.5318%,8.8928,8.4845,8.5835,0.1205,8.463,8.7042,941.072566,85.3161,2056.48,,2037-05-15
2026-06-18,2026-06-17,GASC27,RUMO MALHA PAULISTA S/A (*),2036-08-15,IPCA + 6.047%,9.0608,8.7297,8.7631,0.1561,8.607,8.9193,932.359239,83.4091,1773.1,,2035-05-15
2026-06-18,2026-06-17,GASC28,RUMO MALHA PAULISTA S/A (*),2040-03-15,IPCA + 7.528%,8.7309,8.3661,8.547,0.081,8.466,8.6282,997.586516,92.5784,2035.55,5,2037-05-15
2026-06-18,2026-06-17,GASP19,COMPANHIA DE GAS DE SÃO PAULO - COMGAS,2031-08-15,IPCA + 5.1216%,8.6605,8.3255,8.5083,0.0859,8.4225,8.5943,1178.846485,88.9733,922.27,,2030-08-15
2026-06-18,2026-06-17,GASP29,COMPANHIA DE GAS DE SÃO PAULO - COMGAS,2036-08-15,IPCA + 5.2164%,8.2866,8.0684,8.1467,0.1054,8.0413,8.2522,1089.502554,82.2063,1765.69,,2035-05-15
2026-06-18,2026-06-17,GSTS14,AGUAS DE TERESINA SANEAMENTO SPE S.A. (*),2032-05-15,IPCA + 6.5163%,11.4439,10.2613,10.7306,0.3264,10.4041,11.0571,1021.041427,85.024,1042.93,,2031-05-15
2026-06-18,2026-06-17,GSTS24,AGUAS DE TERESINA SANEAMENTO SPE S.A. (*),2037-05-15,IPCA + 6.8516%,11.6963,10.2312,10.7787,0.1804,10.5983,10.9592,947.813926,78.9046,1610.5,,2035-05-15
