data_captura,data_referencia,codigo_ativo,label,preco_fechamento
2026-06-28,2026-06-04,UNH,UNITEDHEALTH,396.4700012207031
2026-06-28,2026-06-05,UNH,UNITEDHEALTH,399.4700012207031
2026-06-28,2026-06-08,UNH,UNITEDHEALTH,406.57000732421875
2026-06-28,2026-06-09,UNH,UNITEDHEALTH,413.0
2026-06-28,2026-06-10,UNH,UNITEDHEALTH,407.4599914550781
2026-06-28,2026-06-11,UNH,UNITEDHEALTH,405.54998779296875
2026-06-28,2026-06-12,UNH,UNITEDHEALTH,408.5199890136719
2026-06-28,2026-06-15,UNH,UNITEDHEALTH,411.0400085449219
2026-06-28,2026-06-16,UNH,UNITEDHEALTH,407.6499938964844
2026-06-28,2026-06-17,UNH,UNITEDHEALTH,399.5299987792969
2026-06-28,2026-06-18,UNH,UNITEDHEALTH,400.9599914550781
2026-06-28,2026-06-22,UNH,UNITEDHEALTH,406.67999267578125
2026-06-28,2026-06-23,UNH,UNITEDHEALTH,409.25
2026-06-28,2026-06-24,UNH,UNITEDHEALTH,405.79998779296875
2026-06-28,2026-06-25,UNH,UNITEDHEALTH,415.5299987792969
2026-06-28,2026-06-26,UNH,UNITEDHEALTH,427.8900146484375
2026-06-28,2026-05-29,HD,HOMEDEPOT,317.1400146484375
2026-06-28,2026-06-01,HD,HOMEDEPOT,310.69000244140625
2026-06-28,2026-06-02,HD,HOMEDEPOT,311.5199890136719
2026-06-28,2026-06-03,HD,HOMEDEPOT,312.9700012207031
2026-06-28,2026-06-04,HD,HOMEDEPOT,309.95001220703125
2026-06-28,2026-06-05,HD,HOMEDEPOT,310.7799987792969
2026-06-28,2026-06-08,HD,HOMEDEPOT,309.7099914550781
2026-06-28,2026-06-09,HD,HOMEDEPOT,321.3299865722656
2026-06-28,2026-06-10,HD,HOMEDEPOT,318.9200134277344
2026-06-28,2026-06-11,HD,HOMEDEPOT,326.010009765625
2026-06-28,2026-06-12,HD,HOMEDEPOT,328.3900146484375
2026-06-28,2026-06-15,HD,HOMEDEPOT,329.82000732421875
2026-06-28,2026-06-16,HD,HOMEDEPOT,337.0899963378906
2026-06-28,2026-06-17,HD,HOMEDEPOT,327.4800109863281
2026-06-28,2026-06-18,HD,HOMEDEPOT,334.2799987792969
2026-06-28,2026-06-22,HD,HOMEDEPOT,326.6199951171875
2026-06-28,2026-06-23,HD,HOMEDEPOT,324.45001220703125
2026-06-28,2026-06-24,HD,HOMEDEPOT,342.8599853515625
2026-06-28,2026-06-25,HD,HOMEDEPOT,345.0
2026-06-28,2026-06-26,HD,HOMEDEPOT,348.8599853515625
2026-06-28,2026-05-29,BAC,BANK_OF_AMERICA,51.599998474121094
2026-06-28,2026-06-01,BAC,BANK_OF_AMERICA,51.5099983215332
2026-06-28,2026-06-02,BAC,BANK_OF_AMERICA,52.47999954223633
2026-06-28,2026-06-03,BAC,BANK_OF_AMERICA,52.400001525878906
2026-06-28,2026-06-04,BAC,BANK_OF_AMERICA,54.16999816894531
2026-06-28,2026-06-05,BAC,BANK_OF_AMERICA,53.83000183105469
2026-06-28,2026-06-08,BAC,BANK_OF_AMERICA,53.630001068115234
