data_captura,data_referencia,codigo_ativo,label,valor
2026-08-01,1958-06-01,IGP12_IGPDI12,IGP-DI Índice Geral,5.724262e-13
2026-08-01,1958-07-01,IGP12_IGPDI12,IGP-DI Índice Geral,5.825962e-13
2026-08-01,1958-08-01,IGP12_IGPDI12,IGP-DI Índice Geral,5.94219e-13
2026-08-01,1958-09-01,IGP12_IGPDI12,IGP-DI Índice Geral,6.116533e-13
2026-08-01,1958-10-01,IGP12_IGPDI12,IGP-DI Índice Geral,6.334462e-13
2026-08-01,1958-11-01,IGP12_IGPDI12,IGP-DI Índice Geral,6.595977e-13
2026-08-01,1958-12-01,IGP12_IGPDI12,IGP-DI Índice Geral,6.668619e-13
2026-08-01,1959-01-01,IGP12_IGPDI12,IGP-DI Índice Geral,6.944663e-13
2026-08-01,1959-02-01,IGP12_IGPDI12,IGP-DI Índice Geral,7.438634e-13
2026-08-01,1959-03-01,IGP12_IGPDI12,IGP-DI Índice Geral,7.554863e-13
2026-08-01,1959-04-01,IGP12_IGPDI12,IGP-DI Índice Geral,7.714677e-13
2026-08-01,1959-05-01,IGP12_IGPDI12,IGP-DI Índice Geral,7.801849e-13
2026-08-01,1959-06-01,IGP12_IGPDI12,IGP-DI Índice Geral,7.88902e-13
2026-08-01,1959-07-01,IGP12_IGPDI12,IGP-DI Índice Geral,8.063363e-13
2026-08-01,1959-08-01,IGP12_IGPDI12,IGP-DI Índice Geral,8.441107e-13
2026-08-01,1959-09-01,IGP12_IGPDI12,IGP-DI Índice Geral,8.659035e-13
2026-08-01,1959-10-01,IGP12_IGPDI12,IGP-DI Índice Geral,8.862436e-13
2026-08-01,1959-11-01,IGP12_IGPDI12,IGP-DI Índice Geral,9.182064e-13
2026-08-01,1959-12-01,IGP12_IGPDI12,IGP-DI Índice Geral,9.298293e-13
2026-08-01,1960-01-01,IGP12_IGPDI12,IGP-DI Índice Geral,9.443579e-13
2026-08-01,1960-02-01,IGP12_IGPDI12,IGP-DI Índice Geral,9.676036e-13
2026-08-01,1960-03-01,IGP12_IGPDI12,IGP-DI Índice Geral,9.821322e-13
2026-08-01,1960-04-01,IGP12_IGPDI12,IGP-DI Índice Geral,9.981137e-13
2026-08-01,1960-05-01,IGP12_IGPDI12,IGP-DI Índice Geral,9.995665e-13
