data_captura,conjunto,arquivo_origem,codigo,codigo_isin,data_mov,emissao,num_de_oper,num_oper_com_corretagem,pu_lastro,pu_max,pu_med,pu_min,quant_neg_com_corretagem,quant_negociada,sigla,taxa_max,taxa_med,taxa_min,valor_negociado,valor_par,vencimento,registro_hash
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760199,BRSTNCNTB716,05/05/2026,17/01/2024,166,2,"4560,43518450","4606,97298900","4602,53140100","4598,87926100",80000,940255,NTN-B,,,,,"4673,25438800",15/05/2029,01097766b4de1c4b597b29ba
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760199,BRSTNCNTB3B8,05/05/2026,10/02/2010,144,2,"4397,61898827","4461,17798200","4450,66051700","4448,70660400",337,169993,NTN-B,,,,,"4673,25438800",15/08/2030,0dafc917bda515b640d029dd
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760199,BRSTNCNTB7X3,05/05/2026,14/01/2026,130,3,"4427,40303392","4504,09585100","4491,78772500","4487,75356000",40000,422640,NTN-B,,,,,"4673,25438800",15/05/2031,378f4d186be3e59af83f99f3
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760199,BRSTNCNTB674,05/05/2026,05/01/2022,168,1,"4296,32557475","4381,31518200","4369,36550300","4359,20640400",10000,133070,NTN-B,,,,,"4673,25438800",15/08/2032,0ea50f035170071c662fdfe8
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760199,BRSTNCNTB6B1,05/05/2026,04/01/2023,76,0,"4326,37499963","4419,58795500","4406,06238700","4403,46149600",0,86472,NTN-B,,,,,"4673,25438800",15/05/2033,d0534566187b21b04f58be89
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760199,BRSTNCNTB0O7,05/05/2026,07/03/2006,112,4,"4269,42948841","4389,47459700","4373,78349400","4365,81276200",105,161291,NTN-B,,,,,"4673,25438800",15/05/2035,cfb49d18daa4f2057408712b
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760199,BRSTNCNTB7Y1,05/05/2026,14/01/2026,16,1,"4220,41654968","4347,58428000","4334,11124400","4328,56754100",10000,47413,NTN-B,,,,,"4673,25438800",15/05/2037,3298c51e1abacfc7765203b8
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760199,BRSTNCNTB3C6,05/05/2026,10/02/2010,45,0,"4099,36939336","4251,82493100","4237,04524600","4225,77016700",0,92348,NTN-B,,,,,"4673,25438800",15/08/2040,59adf0ae9902a0987ed69e63
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760198,BRSTNCNTB2U0,05/05/2026,15/08/2004,1,0,"1173,61167222","1342,17457200","1342,17457200","1342,17457200",0,113,NTN-B,,,,,"4673,25438800",15/05/2045,5e7ce4dba81b28f2be54918c
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760199,BRSTNCNTB0A6,05/05/2026,15/08/2004,69,3,"4108,16189328","4284,36875200","4251,78402800","4241,19282300",20004,104396,NTN-B,,,,,"4673,25438800",15/05/2045,3ac1a1c111cbf6d86f6dac2f
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760198,BRSTNCNTB476,05/05/2026,29/05/2012,1,0,"809,82597439","965,46670100","965,46670100","965,46670100",0,40,NTN-B,,,,,"4673,25438800",15/08/2050,f64be557150f8f5c356a45a7
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760199,BRSTNCNTB3D4,05/05/2026,10/02/2010,304,0,"3984,01186218","4169,31035900","4150,16045400","4131,86885500",0,351155,NTN-B,,,,,"4673,25438800",15/08/2050,41a0f89e965eaf983a3eda8b
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760198,BRSTNCNTB6D7,05/05/2026,17/05/2023,1,0,"574,44140735","706,86156000","706,86156000","706,86156000",0,513,NTN-B,,,,,"4673,25438800",15/05/2055,8d3b4f02203c16146bfac79b
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760199,BRSTNCNTB4Q4,05/05/2026,14/01/2015,209,0,"4008,22019146","4225,30096500","4184,67734500","4170,31523200",0,102489,NTN-B,,,,,"4673,25438800",15/05/2055,a6d0e7f8188d3f74c5299d30
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760198,BRSTNCNTB7P9,05/05/2026,23/09/2024,1,0,"392,68443668","503,29845600","503,29845600","503,29845600",0,2891,NTN-B,,,,,"4673,25438800",15/08/2060,987df10ad0eb766c23888c33
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760199,BRSTNCNTB690,05/05/2026,12/01/2022,300,1,"3901,48645393","4114,97290600","4101,95649700","4073,52833100",10000,779723,NTN-B,,,,,"4673,25438800",15/08/2060,15791d3bb1a40694407989e5
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,770100,BRSTNCNTC0K4,05/05/2026,01/01/2001,3,3,"7798,64365332",,,,1930,1930,NTN-C,,,,,"6637,88402400",01/01/2031,8d977e56b8a8f2053ca7371b
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,950199,BRSTNCNTF1P8,05/05/2026,15/01/2016,31,1,"1004,76539687","1009,55429700","1009,20572700","1008,61606300",15,341649,NTN-F,,,,,"1000,00000000",01/01/2027,3b638410ca89db44b92666e2
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,950199,BRSTNCNTF1Q6,05/05/2026,05/01/2018,27,2,"942,47156467","957,59028500","954,90072300","953,11177000",1320,226475,NTN-F,,,,,"1000,00000000",01/01/2029,598b52b0d8fdbd1fb0c2e844
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,950199,BRSTNCNTF204,05/05/2026,10/01/2020,53,1,"891,68532392","912,18437600","907,35241900","906,03856500",27000,1164917,NTN-F,,,,,"1000,00000000",01/01/2031,20e027a90026078061e9e517
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,950199,BRSTNCNTF212,05/05/2026,07/01/2022,54,2,"850,09977663","876,74084700","871,18315000","869,30841100",600015,1562612,NTN-F,,,,,"1000,00000000",01/01/2033,fb6e1f77b2a1c00e98e8ebb5
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,950199,BRSTNCNTF238,05/05/2026,05/01/2024,42,2,"819,86024118","851,85131200","849,22131000","842,35543300",50086,456544,NTN-F,,,,,"1000,00000000",01/01/2035,f47bc4c19a0489278bc355fd
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,950199,BRSTNCNTF2K7,05/05/2026,09/01/2026,55,3,"795,69039542","832,05601700","826,22610100","823,18656300",60015,518749,NTN-F,,,,,"1000,00000000",01/01/2037,2edd20695af5183c7bb5ec26
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,210100,BRSTNCLF1RF7,06/05/2026,13/03/2020,26,3,"18932,43432045","18938,17585100","18937,46488200","18935,75189100",36939,301382,LFT,"0,0233","-0,0042","-0,0154",,"18937,19111800",01/09/2026,aca830eba87035f487dd3d6f
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,210100,BRSTNCLF1RG5,06/05/2026,03/07/2020,54,12,"18924,36933945","18961,20347600","18936,62432100","18935,65720500",668,208793,LFT,"0,0101","0,0037","-0,1562",,"18937,19111800",01/03/2027,ea382533843134a6cbe74230
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,210100,BRSTNCLF1RH3,06/05/2026,02/07/2021,70,13,"18915,21712624","18943,44039100","18935,34908900","18932,34173700",4636,55396,LFT,"0,0194","0,0074","-0,0248",,"18937,19111800",01/09/2027,e80d115dd21261da1cb3a9bc
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,210100,BRSTNCLF1RI1,06/05/2026,05/01/2022,36,8,"18903,17070506","18930,82822100","18930,49553300","18929,48368100",2770,68252,LFT,"0,0225","0,0195","0,0185",,"18937,19111800",01/03/2028,b7badc8db4604304a4bd7067
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,210100,BRSTNCLF1RK7,06/05/2026,06/04/2022,42,2,"18888,57125472","18928,30957500","18923,62166700","18914,86416900",1913,56554,LFT,"0,0508","0,0309","0,0202",,"18937,19111800",01/09/2028,b3e4feee5b8f73e8596563f4
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,210100,BRSTNCLF1RL5,06/05/2026,05/10/2022,34,3,"18870,54399214","18913,57644000","18911,88386500","18905,85006600",5614,161575,LFT,"0,0592","0,0478","0,0446",,"18937,19111800",01/03/2029,d9522c562ae2f430e618be78
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,210100,BRSTNCLF1RM3,06/05/2026,05/07/2023,24,5,"18851,27013930","18911,51228700","18898,88894500","18893,80601300",18347,65524,LFT,"0,0693","0,0612","0,0410",,"18937,19111800",01/09/2029,48e3504b2448e32b6101d034
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,210100,BRSTNCLF1RO9,06/05/2026,10/01/2024,35,4,"18830,52888941","18902,74436700","18889,62026200","18885,54939700",15032,149117,LFT,"0,0720","0,0663","0,0480",,"18937,19111800",01/03/2030,8d321e2a99aefbc33b102eca
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,210100,BRSTNCLF1RQ4,06/05/2026,03/04/2024,20,4,"18820,97499876","18895,92697900","18881,80091300","18881,44002700",3927,46054,LFT,"0,0730","0,0725","0,0540",,"18937,19111800",01/06/2030,0140d44c31e4e75ab59c0b2a
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,210100,BRSTNCLF1RR2,06/05/2026,03/07/2024,41,0,"18811,19242271","18887,34843100","18875,67714700","18823,77628000",0,37583,LFT,"0,1400","0,0758","0,0613",,"18937,19111800",01/09/2030,26ed18b634ede4f2d4b6bf8f
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,210100,BRSTNCLF1RT8,06/05/2026,02/10/2024,18,0,"18804,13789562","18887,34843100","18872,24897300","18871,49800200",0,70268,LFT,"0,0765","0,0756","0,0580",,"18937,19111800",01/12/2030,ebe2ebac14b36d75130e823f
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,210100,BRSTNCLF1RU6,06/05/2026,08/01/2025,15,1,"18790,96934640","18879,28118800","18863,06712700","18860,41974500",132,62235,LFT,"0,0849","0,0820","0,0640",,"18937,19111800",01/03/2031,13b47dd0e93221e854e81093
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,210100,BRSTNCLF1RW2,06/05/2026,02/04/2025,22,5,"18778,95407723","18872,52061100","18854,79526800","18854,01897400",66000,207243,LFT,"0,0875","0,0867","0,0680",,"18937,19111800",01/06/2031,9bbd06c6469160bbb68d5c59
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,210100,BRSTNCLF1RX0,06/05/2026,02/07/2025,46,2,"18766,44673148","18864,28293300","18846,72702000","18845,25105500",7500,55095,LFT,"0,0921","0,0906","0,0730",,"18937,19111800",01/09/2031,9a3b7d7c7b939eb11cb25752
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,210100,BRSTNCLF1RZ5,06/05/2026,08/10/2025,12,0,"18751,43651088","18835,32796600","18834,82764900","18832,61994800",0,24074,LFT,"0,1000","0,0978","0,0974",,"18937,19111800",01/12/2031,eb516f787d5cb7e93a2b9b85
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,210100,BRSTNCLF1S08,06/05/2026,07/01/2026,20,0,"18737,52093953","18845,47830200","18824,35442000","18820,99251300",0,45335,LFT,"0,1065","0,1034","0,0840",,"18937,19111800",01/03/2032,f2bdc2776e8c33de732b90e7
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,210100,BRSTNCLF1S16,06/05/2026,08/04/2026,78,1,"18721,94526927","18834,70304000","18811,99202600","18811,22092200",2340,662018,LFT,"0,1107","0,1100","0,0900",,"18937,19111800",01/06/2032,e828391bf1ec8739fdad5832
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,100000,BRSTNCLTN848,06/05/2026,06/01/2023,23,0,"978,64273712","979,59520600","979,49719700","979,46125100",0,2004240,LTN,"14,3500","14,3228","14,2490",,"1000,00000000",01/07/2026,df61ca9540c71b3e63e2538c
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,100000,BRSTNCLTN8G4,06/05/2026,05/07/2024,13,0,"944,48120672","947,60108000","947,48799900","947,32661000",0,3087171,LTN,"14,0100","13,9629","13,9300",,"1000,00000000",01/10/2026,4539042c62905491a1810ec8
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,100000,BRSTNCLTN8I0,06/05/2026,10/01/2025,26,1,"884,26647874","890,88440900","890,05044800","889,55198000",400000,9754344,LTN,"13,9400","13,8688","13,7500",,"1000,00000000",01/04/2027,6ee25d882e6d09e7fed2cde9
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,100000,BRSTNCLTN871,06/05/2026,07/07/2023,20,1,"855,01329293","862,38693400","861,77406400","860,59114000",45000,656110,LTN,"13,9870","13,8505","13,7800",,"1000,00000000",01/07/2027,1e2dbe38c2ab7a0570a2773d
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,100000,BRSTNCLTN8L4,06/05/2026,04/07/2025,36,1,"826,21877818","835,58733800","833,26169800","831,88296800",40000,2589417,LTN,"14,0000","13,8656","13,6400",,"1000,00000000",01/10/2027,7389248d89c2933780463fb4
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,100000,BRSTNCLTN897,06/05/2026,05/01/2024,4,0,"799,53930815","810,71520700","807,81765200","806,44353400",0,6793,LTN,"13,8830","13,7658","13,5200",,"1000,00000000",01/01/2028,7e0a264f810fb7a475e3de90
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,100000,BRSTNCLTN8M2,06/05/2026,09/01/2026,2,0,"773,41113864","782,78132500","782,77804700","782,77476900",0,810,LTN,"13,7210","13,7207","13,7205",,"1000,00000000",01/04/2028,4582d0ded84f10ab075a7cec
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,100000,BRSTNCLTN8F6,06/05/2026,05/07/2024,5,0,"748,77090078","763,41276600","757,46312100","756,72830300",0,2127,LTN,"13,8650","13,8135","13,3995",,"1000,00000000",01/07/2028,33127ad1fdbcaf5985f93dba
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,100000,BRSTNCLTN806,06/05/2026,11/02/2022,32,0,"700,79545342","715,26703000","712,48913900","709,30024600",0,2013363,LTN,"13,9010","13,7075","13,5400",,"1000,00000000",01/01/2029,124c1ec06dc76768e96ee7ce
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,100000,BRSTNCLTN8K6,06/05/2026,04/07/2025,38,3,"655,02104784","670,59063500","668,63304200","664,52858600",6297,960550,LTN,"13,9430","13,7191","13,6130",,"1000,00000000",01/07/2029,073ae8c1ab172de43e35126f
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,100000,BRSTNCLTN8A7,06/05/2026,05/01/2024,6,0,"612,14969997","628,85069500","623,84617200","622,54911600",0,12169,LTN,"13,9590","13,8936","13,6430",,"1000,00000000",01/01/2030,492a1cf6bddc3fa06af47f4c
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,100000,BRSTNCLTN8J8,06/05/2026,10/01/2025,127,25,"464,51948966","483,57541200","478,99346200","477,91116600",3000000,18847115,LTN,"14,0210","13,9751","13,7825",,"1000,00000000",01/01/2032,78f6af319ab24bb89c67f445
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760199,BRSTNCNTB4U6,06/05/2026,06/01/2016,127,3,"4707,41248157","4713,94338000","4712,76546700","4712,08002800",621,333431,NTN-B,,,,,"4673,25438800",15/08/2026,cce6091d5077207bd227ea5e
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760199,BRSTNCNTB682,06/05/2026,12/01/2022,65,0,"4717,25103852","4741,40083800","4734,02402800","4732,74587200",0,398696,NTN-B,,,,,"4673,25438800",15/05/2027,5c107731c3c8217e5b625ae5
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760198,BRSTNCNTB625,06/05/2026,22/02/2018,1,0,"3916,03033242","3967,91719700","3967,91719700","3967,91719700",0,612,NTN-B,,,,,"4673,25438800",15/08/2028,4d6e9be52110444b5fc64c4f
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760199,BRSTNCNTB4X0,06/05/2026,10/01/2018,363,6,"4543,63216956","4583,84665700","4573,93224300","4570,64830300",112239,2844928,NTN-B,,,,,"4673,25438800",15/08/2028,791e3eb36a2cb3fc9927ff96
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760199,BRSTNCNTB716,06/05/2026,17/01/2024,209,1,"4569,05356989","4620,32518100","4611,74744100","4608,68040300",40000,531144,NTN-B,,,,,"4673,25438800",15/05/2029,d852b75d34554c4e93aea6ca
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760199,BRSTNCNTB3B8,06/05/2026,10/02/2010,233,3,"4400,42691190","4470,29481300","4460,90688100","4459,16632800",110000,1260902,NTN-B,,,,,"4673,25438800",15/08/2030,99ff01e6b8d84bc5951c12d7
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760199,BRSTNCNTB7X3,06/05/2026,14/01/2026,216,7,"4438,88226424","4506,13970300","4501,71130200","4495,44772200",70004,1070408,NTN-B,,,,,"4673,25438800",15/05/2031,4c8ab8681a22c29a8316dcfc
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760199,BRSTNCNTB674,06/05/2026,05/01/2022,300,0,"4299,04516575","4389,34928700","4378,33927200","4368,26102000",0,703251,NTN-B,,,,,"4673,25438800",15/08/2032,99d677fae30472806bbf4848
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760198,BRSTNCNTB7W5,06/05/2026,11/07/2025,1,0,"2723,14004169","2844,43310000","2844,43310000","2844,43310000",0,161,NTN-B,,,,,"4673,25438800",15/05/2033,97b18058ecafe3e60b83627f
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760199,BRSTNCNTB6B1,06/05/2026,04/01/2023,311,0,"4329,11361203","4430,97197700","4416,14533700","4413,08942800",0,492434,NTN-B,,,,,"4673,25438800",15/05/2033,71e52f42984de3c34bc026d1
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760198,BRSTNCNTB3E2,06/05/2026,09/03/2010,1,0,"2373,02571655","2509,68678700","2509,68678700","2509,68678700",0,34,NTN-B,,,,,"4673,25438800",15/05/2035,77d5b7ed534630d8c7f325d4
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760199,BRSTNCNTB0O7,06/05/2026,07/03/2006,111,3,"4285,43576889","4402,99353100","4381,69565800","4377,87347700",2636,132924,NTN-B,,,,,"4673,25438800",15/05/2035,294688970ce2bf7268cd1160
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760198,BRSTNCNTB815,06/05/2026,05/03/2026,1,0,"2050,49223391","2204,66962700","2204,66962700","2204,66962700",0,203,NTN-B,,,,,"4673,25438800",15/05/2037,ba40dbe1282b0cbe14b5bfc4
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760199,BRSTNCNTB7Y1,06/05/2026,14/01/2026,11,0,"4223,04928882","4363,22480600","4338,10853900","4333,76318800",0,144110,NTN-B,,,,,"4673,25438800",15/05/2037,cd08d2113c3a5627ae062b9b
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760199,BRSTNCNTB3C6,06/05/2026,10/02/2010,132,4,"4119,59079546","4254,61999800","4242,19492900","4230,39641800",27500,624203,NTN-B,,,,,"4673,25438800",15/08/2040,3910a71c9f200b28acb3515d
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760198,BRSTNCNTB2U0,06/05/2026,15/08/2004,1,0,"1174,33296847","1350,12781400","1350,12781400","1350,12781400",0,166,NTN-B,,,,,"4673,25438800",15/05/2045,1baf3d75f9ff2386e9ad1be0
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760199,BRSTNCNTB0A6,06/05/2026,15/08/2004,31,0,"4110,68675039","4286,97755600","4268,15345100","4260,38841100",0,5862,NTN-B,,,,,"4673,25438800",15/05/2045,21b2509ee86cc7003a27f44b
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760198,BRSTNCNTB476,06/05/2026,29/05/2012,1,0,"810,32219508","979,23622200","979,23622200","979,23622200",0,95,NTN-B,,,,,"4673,25438800",15/08/2050,52610db118ceac86649b873f
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760199,BRSTNCNTB3D4,06/05/2026,10/02/2010,268,1,"3986,45306459","4179,42411100","4153,17160200","4146,02750400",30,257126,NTN-B,,,,,"4673,25438800",15/08/2050,1829f0cdd6e1f9e073cd43c4
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760198,BRSTNCNTB6D7,06/05/2026,17/05/2023,1,0,"574,79339620","716,90250200","716,90250200","716,90250200",0,579,NTN-B,,,,,"4673,25438800",15/05/2055,beaa7e0c537e86fd05eddfea
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760199,BRSTNCNTB4Q4,06/05/2026,14/01/2015,59,0,"4010,67622752","4207,31337800","4198,49962400","4182,47963300",0,66550,NTN-B,,,,,"4673,25438800",15/05/2055,19e2b4f93d3af5c5c746d905
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760198,BRSTNCNTB7P9,06/05/2026,23/09/2024,1,0,"399,20067226","511,69907000","511,69907000","511,69907000",0,1270,NTN-B,,,,,"4673,25438800",15/08/2060,ed007d9ca7d50d4a0de4f042
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760199,BRSTNCNTB690,06/05/2026,12/01/2022,214,0,"3927,68035854","4154,38384700","4087,77583100","4076,01509800",0,164687,NTN-B,,,,,"4673,25438800",15/08/2060,48babe1dd181d696616f6e7f
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,950199,BRSTNCNTF1P8,06/05/2026,15/01/2016,11,0,"1005,62002397","1010,35973200","1010,06245800","1009,60033400",0,77350,NTN-F,,,,,"1000,00000000",01/01/2027,1f8a526dbeb0107e978ce17d
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,950199,BRSTNCNTF1Q6,06/05/2026,05/01/2018,17,0,"944,60122261","957,47987600","957,07234800","955,83887400",0,216654,NTN-F,,,,,"1000,00000000",01/01/2029,24c7d63da7e4e3b42d509e7c
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,950199,BRSTNCNTF204,06/05/2026,10/01/2020,139,3,"893,24695559","911,54933200","909,04147000","907,61086000",1200000,9148233,NTN-F,,,,,"1000,00000000",01/01/2031,6d7d5cc4761ddd82c2b9685f
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,950199,BRSTNCNTF212,06/05/2026,07/01/2022,43,1,"851,44044069","876,86946000","872,08461500","871,22441600",50000,2275142,NTN-F,,,,,"1000,00000000",01/01/2033,c0a90e1b5408d3cc7757ed6f
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,950199,BRSTNCNTF238,06/05/2026,05/01/2024,9,0,"820,74496520","850,21314200","845,38122700","843,50282800",0,104837,NTN-F,,,,,"1000,00000000",01/01/2035,6c4a1867da5cdf2d854e666d
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,950199,BRSTNCNTF2K7,06/05/2026,09/01/2026,20,0,"796,30137809","830,88573900","827,24728700","823,83563700",0,154884,NTN-F,,,,,"1000,00000000",01/01/2037,8e99d8e2458c276885e26028
